,time,object_1,object_2
196,6.5333,"[356.0, 304.307691023668, 151.75, 366.461538420119]","[33.5, 29.5384615798817, 25.0, 28.6923078994083]"
197,6.5667,"[354.0, 306.692306591716, 152.0, 366.538461502959]","[34.0, 29.4615384970414, 25.3333333333333, 28.3076924852071]"
198,6.6,"[352.0, 309.076922159763, 152.25, 366.615384585799]","[34.5, 29.3846154142012, 25.6666666666667, 27.9230770710059]"
199,6.6333,"[350.0, 311.461537727811, 152.5, 366.692307668639]","[35.0, 29.307692331361, 26.0, 27.5384616568047]"
200,6.6667,"[348.0, 313.846153295858, 152.75, 366.769230751479]","[35.5, 29.2307692485207, 26.3333333333333, 27.1538462426036]"
201,6.7,"[346.0, 316.230768863905, 153.0, 366.84615383432]","[36.0, 29.1538461656805, 26.6666666666667, 26.7692308284024]"
202,6.7333,"[344.0, 318.615384431953, 153.25, 366.92307691716]","[36.5, 29.0769230828402, 27.0, 26.3846154142012]"
203,6.7667,"[342.0, 321.0, 153.5, 367.0]","[37.0, 29.0, 27.3333333333333, 26.0]"
204,6.8,"[340.0, 325.142864244896, 153.75, 366.857142612245]","[37.5, 28.5714278367349, 27.6666666666667, 25.7142852244899]"
205,6.8333,"[338.0, 329.28572020408, 154.0, 366.714285510204]","[38.0, 28.1428565306124, 28.0, 25.4285710204083]"
206,6.8667,"[337.083333333334, 333.428576163264, 154.916666666667, 366.571428408163]","[37.5, 27.7142852244899, 27.6666666666667, 25.1428568163266]"
207,6.9,"[336.166666666667, 337.571432122448, 155.833333333333, 366.428571306122]","[37.0, 27.2857139183674, 27.3333333333333, 24.857142612245]"
208,6.9333,"[335.25, 341.714288081632, 156.75, 366.285714204082]","[36.5, 26.857142612245, 27.0, 24.5714284081633]"
209,6.9667,"[334.333333333333, 345.857144040816, 157.666666666667, 366.142857102041]","[36.0, 26.4285713061225, 26.6666666666667, 24.2857142040817]"
210,7.0,"[333.416666666667, 350.0, 158.583333333333, 366.0]","[35.5, 26.0, 26.3333333333333, 24.0]"
211,7.0333,"[332.5, 353.874993218748, 159.5, 365.37500109375]","[35.0, 26.4999991249998, 26.0, 24.3749993437498]"
212,7.0667,"[331.583333333333, 357.749994187498, 160.416666666667, 364.7500009375]","[34.5, 26.9999992499998, 25.6666666666667, 24.7499994374999]"
213,7.1,"[330.666666666667, 361.624995156249, 161.333333333333, 364.12500078125]","[34.0, 27.4999993749998, 25.3333333333333, 25.1249995312499]"
214,7.1333,"[329.75, 365.499996124999, 162.25, 363.500000625]","[33.5, 27.9999994999999, 25.0, 25.4999996249999]"
215,7.1667,"[328.833333333333, 369.374997093749, 163.166666666667, 362.87500046875]","[33.0, 28.4999996249999, 24.6666666666667, 25.8749997187499]"
216,7.2,"[327.916666666667, 373.249998062499, 164.083333333333, 362.2500003125]","[32.5, 28.9999997499999, 24.3333333333333, 26.2499998125]"
217,7.2333,"[327.0, 377.12499903125, 165.0, 361.62500015625]","[32.0, 29.499999875, 24.0, 26.62499990625]"
218,7.2667,"[326.071427709184, 381.0, 164.428570897959, 361.0]","[32.0, 30.0, 24.0, 27.0]"
219,7.3,"[325.142856346939, 385.400007919998, 163.857142367347, 361.40000072]","[32.0, 30.2000003599999, 24.0, 27.0]"
220,7.3333,"[324.214284984694, 389.800007039998, 163.285713836735, 361.80000064]","[32.0, 30.4000003199999, 24.0, 27.0]"
221,7.3667,"[323.285713622449, 394.200006159999, 162.714285306123, 362.20000056]","[32.0, 30.60000028, 24.0, 27.0]"
222,7.4,"[322.357142260204, 398.600005279999, 162.14285677551, 362.60000048]","[32.0, 30.80000024, 24.0, 27.0]"
223,7.4333,"[321.428570897959, 403.000004399999, 161.571428244898, 363.0000004]","[32.0, 31.0000002, 24.0, 27.0]"
224,7.4667,"[320.499999535714, 407.400003519999, 160.999999714286, 363.40000032]","[32.0, 31.20000016, 24.0, 27.0]"
225,7.5,"[319.571428173469, 411.800002639999, 160.428571183674, 363.80000024]","[32.0, 31.40000012, 24.0, 27.0]"
226,7.5333,"[318.642856811224, 416.20000176, 159.857142653061, 364.20000016]","[32.0, 31.60000008, 24.0, 27.0]"
227,7.5667,"[317.71428544898, 420.60000088, 159.285714122449, 364.60000008]","[32.0, 31.80000004, 24.0, 27.0]"
228,7.6,"[316.785714086735, 425.0, 158.714285591837, 365.0]","[32.0, 32.0, 24.0, 27.0]"
229,7.6333,"[315.85714272449, 429.749991687498, 158.142857061225, 366.124998031249]","[32.0, 31.3750010937503, 24.0, 27.0]"
230,7.6667,"[314.928571362245, 434.499992874998, 157.571428530612, 367.249998312499]","[32.0, 30.7500009375002, 24.0, 27.0]"
231,7.7,"[314.0, 439.249994062499, 157.0, 368.37499859375]","[32.0, 30.1250007812502, 24.0, 27.0]"
232,7.7333,"[313.6, 443.999995249999, 155.2, 369.499998875]","[32.1333333333333, 29.5000006250002, 24.1333333333333, 27.0]"
233,7.7667,"[313.2, 448.749996437499, 153.4, 370.62499915625]","[32.2666666666667, 28.8750004687501, 24.2666666666667, 27.0]"
234,7.8,"[312.8, 453.499997624999, 151.6, 371.7499994375]","[32.4, 28.2500003125001, 24.4, 27.0]"
235,7.8333,"[312.4, 458.2499988125, 149.8, 372.87499971875]","[32.5333333333333, 27.62500015625, 24.5333333333333, 27.0]"
236,7.8667,"[312.0, 463.0, 148.0, 374.0]","[32.6666666666667, 27.0, 24.6666666666667, 27.0]"
237,7.9,"[311.6, 467.200003359999, 146.2, 375.20000096]","[32.8, 26.5999996800001, 24.8, 26.5999996800001]"
238,7.9333,"[311.2, 471.400002519999, 144.4, 376.40000072]","[32.9333333333333, 26.19999976, 24.9333333333333, 26.19999976]"
239,7.9667,"[310.8, 475.60000168, 142.6, 377.60000048]","[33.0666666666667, 25.79999984, 25.0666666666667, 25.79999984]"
240,8.0,"[310.4, 479.80000084, 140.8, 378.80000024]","[33.2, 25.39999992, 25.2, 25.39999992]"
241,8.0333,"[310.0, 484.0, 139.0, 380.0]","[33.3333333333333, 25.0, 25.3333333333333, 25.0]"
242,8.0667,"[309.6, 487.0, 137.2, 380.666666666667]","[33.4666666666667, 25.3333333333333, 25.4666666666667, 25.3333333333333]"
243,8.1,"[309.2, 490.0, 135.4, 381.333333333333]","[33.6, 25.6666666666667, 25.6, 25.6666666666667]"
244,8.1333,"[308.8, 493.0, 133.6, 382.0]","[33.7333333333333, 26.0, 25.7333333333333, 26.0]"
245,8.1667,"[308.4, 496.0, 131.8, 382.666666666667]","[33.8666666666667, 26.3333333333333, 25.8666666666667, 26.3333333333333]"
246,8.2,"[308.0, 499.0, 130.0, 383.333333333333]","[34.0, 26.6666666666667, 26.0, 26.6666666666667]"
247,8.2333,"[308.714285102041, 502.0, 125.857146408164, 384.0]","[34.8571421224489, 27.0, 27.2857131836733, 27.0]"
248,8.2667,"[309.428570918367, 506.600003679999, 121.71428867347, 384.80000064]","[35.7142851020407, 26.1999993600001, 28.5714276530611, 26.5999996800001]"
249,8.3,"[310.142856734694, 511.200002759999, 117.571430938776, 385.60000048]","[36.5714280816326, 25.3999995200001, 29.8571421224489, 26.19999976]"
250,8.3333,"[310.85714255102, 515.80000184, 113.428573204082, 386.40000032]","[37.4285710612244, 24.5999996800001, 31.1428565918367, 25.79999984]"
251,8.3667,"[311.571428367347, 520.40000092, 109.285715469388, 387.20000016]","[38.2857140408163, 23.79999984, 32.4285710612244, 25.39999992]"
252,8.4,"[312.285714183673, 525.0, 105.142857734694, 388.0]","[39.1428570204081, 23.0, 33.7142855306122, 25.0]"
253,8.4333,"[313.0, 526.399997759999, 101.0, 387.200001280001]","[40.0, 23.1999996799999, 35.0, 24.8000003200001]"
254,8.4667,"[313.363636694215, 527.799998319999, 97.7272697520662, 386.40000096]","[40.1818183471074, 23.3999997599999, 34.8181816528926, 24.6000002400001]"
255,8.5,"[313.727273024793, 529.19999888, 94.4545427768596, 385.60000064]","[40.3636365123967, 23.5999998399999, 34.6363634876033, 24.4000001600001]"
256,8.5333,"[314.090909355372, 530.59999944, 91.181815801653, 384.80000032]","[40.5454546776859, 23.79999992, 34.4545453223141, 24.20000008]"
257,8.5667,"[314.45454568595, 532.0, 87.9090888264464, 384.0]","[40.7272728429752, 24.0, 34.2727271570248, 24.0]"
258,8.6,"[314.818182016529, 532.0, 84.6363618512397, 382.0]","[40.9090910082645, 26.0, 34.0909089917355, 23.0]"
259,8.6333,"[315.181818347107, 532.0, 81.3636348760331, 379.000005250001]","[41.0909091735537, 25.7500004375001, 33.9090908264463, 23.7499986874997]"
260,8.6667,"[315.545454677686, 532.0, 78.0909079008265, 376.000004500001]","[41.272727338843, 25.5000003750001, 33.727272661157, 24.4999988749997]"
261,8.7,"[315.909091008264, 532.0, 74.8181809256199, 373.000003750001]","[41.4545455041322, 25.2500003125001, 33.5454544958678, 25.2499990624998]"
262,8.7333,"[316.272727338843, 532.0, 71.5454539504132, 370.000003000001]","[41.6363636694215, 25.0000002500001, 33.3636363305785, 25.9999992499998]"
263,8.7667,"[316.636363669421, 532.0, 68.2727269752066, 367.000002250001]","[41.8181818347107, 24.7500001875, 33.1818181652893, 26.7499994374999]"
264,8.8,"[317.0, 532.0, 65.0, 364.0000015]","[42.0, 24.500000125, 33.0, 27.4999996249999]"
265,8.8333,"[317.0, 532.0, 61.6000030600004, 361.00000075]","[41.3000006300001, 24.2500000625, 33.5999994599999, 28.2499998125]"
266,8.8667,"[317.0, 532.0, 58.2000027200003, 358.0]","[40.6000005600001, 24.0, 34.1999995199999, 29.0]"
267,8.9,"[317.0, 530.857140897959, 54.8000023800003, 353.142848816329]","[39.9000004900001, 24.5714295510201, 34.79999958, 28.5714278367349]"
268,8.9333,"[317.0, 529.714284081633, 51.4000020400002, 348.285707346941]","[39.2000004200001, 25.1428579591834, 35.39999964, 28.1428565306124]"
269,8.9667,"[317.0, 528.571427265306, 48.0000017000002, 343.428565877553]","[38.50000035, 25.7142863673467, 35.9999997, 27.7142852244899]"
270,9.0,"[317.0, 527.42857044898, 44.6000013600002, 338.571424408165]","[37.80000028, 26.2857147755101, 36.59999976, 27.2857139183675]"
271,9.0333,"[317.0, 526.285713632653, 41.2000010200001, 333.714282938776]","[37.10000021, 26.8571431836734, 37.19999982, 26.857142612245]"
272,9.0667,"[317.0, 525.142856816327, 37.8000006800001, 328.857141469388]","[36.40000014, 27.4285715918367, 37.79999988, 26.4285713061225]"
273,9.1,"[317.0, 524.0, 34.40000034, 324.0]","[35.70000007, 28.0, 38.39999994, 26.0]"
274,9.1333,"[317.0, 522.750002187501, 31.0, 318.375009843753]","[35.0, 27.87500021875, 39.0, 26.0]"
275,9.1667,"[315.769231905326, 521.500001875001, 29.3076938698226, 312.750008437502]","[34.6153849704142, 27.7500001875, 37.8461549112427, 26.0]"
276,9.2,"[314.538462579882, 520.250001562501, 27.6153860473373, 307.125007031252]","[34.230769556213, 27.62500015625, 36.6923086686391, 26.0]"
277,9.2333,"[313.307693254438, 519.00000125, 25.9230782248521, 301.500005625001]","[33.8461541420119, 27.500000125, 35.5384624260355, 26.0]"
278,9.2667,"[312.076923928994, 517.7500009375, 24.2307704023669, 295.875004218751]","[33.4615387278107, 27.37500009375, 34.384616183432, 26.0]"
279,9.3,"[310.846154603551, 516.500000625, 22.5384625798817, 290.250002812501]","[33.0769233136095, 27.2500000625, 33.2307699408284, 26.0]"
280,9.3333,"[309.615385278107, 515.2500003125, 20.8461547573965, 284.62500140625]","[32.6923078994083, 27.12500003125, 32.0769236982249, 26.0]"
281,9.3667,"[308.384615952663, 514.0, 19.1538469349113, 279.0]","[32.3076924852071, 27.0, 30.9230774556213, 26.0]"
282,9.4,"[307.153846627219, 512.874999015625, 17.4615391124261, 273.624995296876]","[31.9230770710059, 26.874999890625, 29.7692312130178, 26.5000004374999]"
283,9.4333,"[305.923077301775, 511.74999915625, 15.7692312899409, 268.24999596875]","[31.5384616568047, 26.74999990625, 28.6153849704142, 27.000000375]"
284,9.4667,"[304.692307976331, 510.624999296875, 14.0769234674556, 262.874996640625]","[31.1538462426036, 26.624999921875, 27.4615387278107, 27.5000003125]"
285,9.5,"[303.461538650888, 509.4999994375, 12.3846156449704, 257.4999973125]","[30.7692308284024, 26.4999999375, 26.3076924852071, 28.00000025]"
286,9.5333,"[302.230769325444, 508.374999578125, 10.6923078224852, 252.124997984375]","[30.3846154142012, 26.374999953125, 25.1538462426036, 28.5000001875]"
287,9.5667,"[301.0, 507.24999971875, 9.0, 246.74999865625]","[30.0, 26.24999996875, 24.0, 29.000000125]"
288,9.6,"[298.699995860001, 506.124999859375, 9.0, 241.374999328125]","[30.6000010799998, 26.124999984375, 23.5999992800002, 29.5000000625]"
289,9.6333,"[296.399996320001, 505.0, 9.0, 236.0]","[31.2000009599998, 26.0, 23.1999993600001, 30.0]"
290,9.6667,"[294.099996780001, 503.666666666667, 9.0, 233.555555555556]","[31.8000008399998, 25.7777777777778, 22.7999994400001, 29.3333333333333]"
291,9.7,"[291.799997240001, 502.333333333333, 9.0, 231.111111111111]","[32.4000007199998, 25.5555555555556, 22.3999995200001, 28.6666666666667]"
292,9.7333,"[289.499997700001, 501.0, 9.0, 228.666666666667]","[33.0000005999999, 25.3333333333333, 21.9999996000001, 28.0]"
293,9.7667,"[287.19999816, 499.666666666667, 9.0, 226.222222222222]","[33.6000004799999, 25.1111111111111, 21.5999996800001, 27.3333333333333]"
294,9.8,"[284.89999862, 498.333333333333, 9.0, 223.777777777778]","[34.2000003599999, 24.8888888888889, 21.1999997600001, 26.6666666666667]"
295,9.8333,"[282.59999908, 497.0, 9.0, 221.333333333333]","[34.8000002399999, 24.6666666666667, 20.79999984, 26.0]"
296,9.8667,"[280.29999954, 495.666666666667, 9.0, 218.888888888889]","[35.40000012, 24.4444444444444, 20.39999992, 25.3333333333333]"
297,9.9,"[278.0, 494.333333333333, 9.0, 216.444444444444]","[36.0, 24.2222222222222, 20.0, 24.6666666666667]"
298,9.9333,"[276.5, 493.0, 9.0, 214.0]","[35.5, 24.0, 21.1666666666666, 24.0]"
299,9.9667,"[275.0, 490.9999984, 9.0, 212.79999904]","[35.0, 24.20000016, 22.3333333333333, 24.20000016]"
300,10.0,"[273.5, 488.9999988, 9.0, 211.59999928]","[34.5, 24.40000012, 23.5, 24.40000012]"
301,10.033,"[272.0, 486.9999992, 9.0, 210.39999952]","[34.0, 24.60000008, 24.6666666666667, 24.60000008]"
302,10.067,"[270.5, 484.9999996, 9.0, 209.19999976]","[33.5, 24.80000004, 25.8333333333333, 24.80000004]"
303,10.1,"[269.0, 483.0, 9.0, 208.0]","[33.0, 25.0, 27.0, 25.0]"
