,time,object_1,object_2
189,6.3,"[345.615384658606, 124.857142606512, 169.384615341394, 232.285713032558]","[30.5384615060458, 25.0, 25.6153846586056, 22.7142852130231]"
190,6.3333,"[345.307692329303, 124.714285505426, 169.692307670697, 231.571427527132]","[30.7692307530229, 25.0, 25.3076923293028, 22.4285710108526]"
191,6.3667,"[345.0, 124.571428404341, 170.0, 230.857142021705]","[31.0, 25.0, 25.0, 22.1428568086821]"
192,6.4,"[345.173913235422, 124.428571303256, 171.043479412535, 230.142856516279]","[30.9565216911444, 25.0, 24.782608455722, 21.8571426065116]"
193,6.4333,"[345.347826270176, 124.285714202171, 172.086957621056, 229.428571010853]","[30.913043432456, 25.0, 24.5652171622801, 21.571428404341]"
194,6.4667,"[345.521739304929, 124.142857101085, 173.130435829577, 228.714285505426]","[30.8695651737676, 25.0, 24.3478258688382, 21.2857142021705]"
195,6.5,"[345.695652339683, 124.0, 174.173914038098, 228.0]","[30.8260869150792, 25.0, 24.1304345753963, 21.0]"
196,6.5333,"[345.869565374437, 123.625000638692, 175.217392246619, 227.375001064486]","[30.7826086563909, 25.6249989355139, 23.9130432819544, 21.7499987226167]"
197,6.5667,"[346.04347840919, 123.25000054745, 176.26087045514, 226.750000912417]","[30.7391303977025, 26.2499990875834, 23.6956519885125, 22.4999989051001]"
198,6.6,"[346.217391443944, 122.875000456208, 177.304348663662, 226.125000760347]","[30.6956521390141, 26.8749992396528, 23.4782606950706, 23.2499990875834]"
199,6.6333,"[346.391304478697, 122.500000364967, 178.347826872183, 225.500000608278]","[30.6521738803257, 27.4999993917223, 23.2608694016286, 23.9999992700667]"
200,6.6667,"[346.565217513451, 122.125000273725, 179.391305080704, 224.875000456208]","[30.6086956216373, 28.1249995437917, 23.0434781081867, 24.74999945255]"
201,6.7,"[346.739130548204, 121.750000182483, 180.434783289225, 224.250000304139]","[30.565217362949, 28.7499996958611, 22.8260868147448, 25.4999996350334]"
202,6.7333,"[346.913043582958, 121.375000091242, 181.478261497746, 223.625000152069]","[30.5217391042606, 29.3749998479306, 22.6086955213029, 26.2499998175167]"
203,6.7667,"[347.086956617711, 121.0, 182.521739706267, 223.0]","[30.4782608455722, 30.0, 22.391304227861, 27.0]"
204,6.8,"[347.260869652465, 121.125000115228, 183.565217914788, 223.125000115228]","[30.4347825868838, 29.6249996543165, 22.1739129344191, 26.3749994238608]"
205,6.8333,"[347.434782687218, 121.250000098767, 184.60869612331, 223.250000098767]","[30.3913043281954, 29.2499997036999, 21.9565216409772, 25.7499995061664]"
206,6.8667,"[347.608695721972, 121.375000082306, 185.652174331831, 223.375000082306]","[30.3478260695071, 28.8749997530832, 21.7391303475353, 25.124999588472]"
207,6.9,"[347.782608756725, 121.500000065844, 186.695652540352, 223.500000065844]","[30.3043478108187, 28.4999998024666, 21.5217390540934, 24.4999996707776]"
208,6.9333,"[347.956521791479, 121.625000049383, 187.739130748873, 223.625000049383]","[30.2608695521303, 28.1249998518499, 21.3043477606515, 23.8749997530832]"
209,6.9667,"[348.130434826232, 121.750000032922, 188.782608957394, 223.750000032922]","[30.2173912934419, 27.7499999012333, 21.0869564672095, 23.2499998353888]"
210,7.0,"[348.304347860986, 121.875000016461, 189.826087165915, 223.875000016461]","[30.1739130347535, 27.3749999506166, 20.8695651737676, 22.6249999176944]"
211,7.0333,"[348.478260895739, 122.0, 190.869565374437, 224.0]","[30.1304347760651, 27.0, 20.6521738803257, 22.0]"
212,7.0667,"[348.652173930493, 121.714285947717, 191.913043582958, 222.857143790868]","[30.0869565173768, 27.2857140522831, 20.4347825868838, 22.0]"
213,7.1,"[348.826086965246, 121.428571623097, 192.956521791479, 221.71428649239]","[30.0434782586884, 27.5714283769026, 20.2173912934419, 22.0]"
214,7.1333,"[349.0, 121.142857298478, 194.0, 220.571429193912]","[30.0, 27.8571427015221, 20.0, 22.0]"
215,7.1667,"[348.93333332709, 120.857142973858, 194.800000074916, 219.428571895434]","[30.666666729097, 28.1428570261415, 20.0, 22.0]"
216,7.2,"[348.866666660869, 120.571428649239, 195.600000069565, 218.285714596956]","[31.3333333913044, 28.428571350761, 20.0, 22.0]"
217,7.2333,"[348.799999994649, 120.285714324619, 196.400000064214, 217.142857298478]","[32.0000000535117, 28.7142856753805, 20.0, 22.0]"
218,7.2667,"[348.733333328428, 120.0, 197.200000058863, 216.0]","[32.6666667157191, 29.0, 20.0, 22.0]"
219,7.3,"[348.666666662207, 119.833333327759, 198.000000053512, 213.666666588629]","[33.3333333779265, 28.8333333277592, 20.0, 22.5000000167224]"
220,7.3333,"[348.599999995987, 119.666666662207, 198.800000048161, 211.333333270903]","[34.0000000401338, 28.6666666622074, 20.0, 23.0000000133779]"
221,7.3667,"[348.533333329766, 119.499999996656, 199.600000042809, 208.999999953177]","[34.6666667023412, 28.4999999966555, 20.0, 23.5000000100334]"
222,7.4,"[348.466666663545, 119.333333331104, 200.400000037458, 206.666666635452]","[35.3333333645485, 28.3333333311037, 20.0, 24.000000006689]"
223,7.4333,"[348.399999997324, 119.166666665552, 201.200000032107, 204.333333317726]","[36.0000000267559, 28.1666666655518, 20.0, 24.5000000033445]"
224,7.4667,"[348.333333331104, 119.0, 202.000000026756, 202.0]","[36.6666666889632, 28.0, 20.0, 25.0]"
225,7.5,"[348.266666664883, 119.400000330702, 202.800000021405, 198.399997023679]","[37.3333333511706, 27.5999996692977, 20.0, 25.4000003307023]"
226,7.5333,"[348.199999998662, 119.800000248027, 203.600000016054, 194.79999776776]","[38.0000000133779, 27.1999997519733, 20.0, 25.8000002480267]"
227,7.5667,"[348.133333332441, 120.200000165351, 204.400000010702, 191.19999851184]","[38.6666666755853, 26.7999998346489, 20.0, 26.2000001653511]"
228,7.6,"[348.066666666221, 120.600000082676, 205.200000005351, 187.59999925592]","[39.3333333377926, 26.3999999173244, 20.0, 26.6000000826756]"
229,7.6333,"[348.0, 121.0, 206.0, 184.0]","[40.0, 26.0, 20.0, 27.0]"
230,7.6667,"[347.894736929155, 121.0, 206.105263070845, 180.599997189031]","[39.6315792520405, 26.0, 20.2105261416911, 27.4000003307023]"
231,7.7,"[347.789473766424, 121.0, 206.210526233576, 177.199997891773]","[39.2631581824827, 26.0, 20.4210524671527, 27.8000002480267]"
232,7.7333,"[347.684210603693, 121.0, 206.315789396307, 173.799998594515]","[38.8947371129249, 26.0, 20.6315787926143, 28.2000001653511]"
233,7.7667,"[347.578947440962, 121.0, 206.421052559038, 170.399999297258]","[38.5263160433671, 26.0, 20.8421051180759, 28.6000000826756]"
234,7.8,"[347.473684278231, 121.0, 206.526315721769, 167.0]","[38.1578949738093, 26.0, 21.0526314435375, 29.0]"
235,7.8333,"[347.3684211155, 121.166666672241, 206.6315788845, 164.666666588629]","[37.7894739042515, 26.1666666722408, 21.2631577689991, 28.3333333110368]"
236,7.8667,"[347.26315795277, 121.333333337793, 206.73684204723, 162.333333270903]","[37.4210528346937, 26.3333333377926, 21.4736840944608, 27.6666666488294]"
237,7.9,"[347.157894790039, 121.500000003344, 206.842105209961, 159.999999953177]","[37.0526317651358, 26.5000000033445, 21.6842104199224, 26.9999999866221]"
238,7.9333,"[347.052631627308, 121.666666668896, 206.947368372692, 157.666666635452]","[36.684210695578, 26.6666666688963, 21.894736745384, 26.3333333244147]"
239,7.9667,"[346.947368464577, 121.833333334448, 207.052631535423, 155.333333317726]","[36.3157896260202, 26.8333333344482, 22.1052630708456, 25.6666666622074]"
240,8.0,"[346.842105301846, 122.0, 207.157894698154, 153.0]","[35.9473685564624, 27.0, 22.3157893963072, 25.0]"
241,8.0333,"[346.736842139116, 122.333333344482, 207.263157860884, 151.333333277592]","[35.5789474869046, 26.4999999832776, 22.5263157217688, 24.6666666555184]"
242,8.0667,"[346.631578976385, 122.666666675585, 207.368421023615, 149.666666622074]","[35.2105264173468, 25.9999999866221, 22.7368420472304, 24.3333333244147]"
243,8.1,"[346.526315813654, 123.000000006689, 207.473684186346, 147.999999966555]","[34.842105347789, 25.4999999899666, 22.947368372692, 23.999999993311]"
244,8.1333,"[346.421052650923, 123.333333337793, 207.578947349077, 146.333333311037]","[34.4736842782312, 24.999999993311, 23.1578946981536, 23.6666666622074]"
245,8.1667,"[346.315789488192, 123.666666668896, 207.684210511808, 144.666666655518]","[34.1052632086734, 24.4999999966555, 23.3684210236152, 23.3333333311037]"
246,8.2,"[346.210526325462, 124.0, 207.789473674538, 143.0]","[33.7368421391156, 24.0, 23.5789473490768, 23.0]"
247,8.2333,"[346.105263162731, 123.666666655518, 207.894736837269, 142.666666655518]","[33.3684210695578, 24.3333333444816, 23.7894736745384, 22.3333333110368]"
248,8.2667,"[346.0, 123.333333324415, 208.0, 142.333333324415]","[33.0, 24.6666666755853, 24.0, 21.6666666488294]"
249,8.3,"[346.272727538904, 122.999999993311, 208.0, 141.999999993311]","[32.8181816407308, 25.000000006689, 24.2727275389038, 20.9999999866221]"
250,8.3333,"[346.545454785013, 122.666666662207, 208.0, 141.666666662207]","[32.6363634766577, 25.3333333377926, 24.5454547850134, 20.3333333244147]"
251,8.3667,"[346.818182031123, 122.333333331104, 208.0, 141.333333331104]","[32.4545453125847, 25.6666666688963, 24.818182031123, 19.6666666622074]"
252,8.4,"[347.090909277233, 122.0, 208.0, 141.0]","[32.2727271485116, 26.0, 25.0909092772326, 19.0]"
253,8.4333,"[347.363636523342, 122.0, 208.0, 140.555555531773]","[32.0909089844385, 25.7777777658863, 25.3636365233423, 19.1111111170569]"
254,8.4667,"[347.636363769452, 122.0, 208.0, 140.111111090301]","[31.9090908203654, 25.5555555451505, 25.6363637694519, 19.2222222274247]"
255,8.5,"[347.909091015561, 122.0, 208.0, 139.666666648829]","[31.7272726562923, 25.3333333244147, 25.9090910155615, 19.3333333377926]"
256,8.5333,"[348.181818261671, 122.0, 208.0, 139.222222207358]","[31.5454544922192, 25.1111111036789, 26.1818182616711, 19.4444444481605]"
257,8.5667,"[348.454545507781, 122.0, 208.0, 138.777777765886]","[31.3636363281462, 24.8888888829431, 26.4545455077808, 19.5555555585284]"
258,8.6,"[348.72727275389, 122.0, 208.0, 138.333333324415]","[31.1818181640731, 24.6666666622074, 26.7272727538904, 19.6666666688963]"
259,8.6333,"[349.0, 122.0, 208.0, 137.888888882943]","[31.0, 24.4444444414716, 27.0, 19.7777777792642]"
260,8.6667,"[349.733333402007, 122.0, 207.599999962542, 137.444444441472]","[31.0, 24.2222222207358, 27.1333333458194, 19.8888888896321]"
261,8.7,"[350.466666730435, 122.0, 207.199999965217, 137.0]","[31.0, 24.0, 27.2666666782609, 20.0]"
262,8.7333,"[351.200000058863, 121.733333308361, 206.799999967893, 136.799999981271]","[31.0, 24.0, 27.4000000107024, 20.2000000187291]"
263,8.7667,"[351.933333387291, 121.466666643478, 206.399999970569, 136.599999982609]","[31.0, 24.0, 27.5333333431438, 20.4000000173913]"
264,8.8,"[352.666666715719, 121.199999978595, 205.999999973244, 136.399999983946]","[31.0, 24.0, 27.6666666755853, 20.6000000160535]"
265,8.8333,"[353.400000044147, 120.933333313712, 205.59999997592, 136.199999985284]","[31.0, 24.0, 27.8000000080268, 20.8000000147157]"
266,8.8667,"[354.133333372575, 120.666666648829, 205.199999978595, 135.999999986622]","[31.0, 24.0, 27.9333333404682, 21.0000000133779]"
267,8.9,"[354.866666701003, 120.399999983947, 204.799999981271, 135.79999998796]","[31.0, 24.0, 28.0666666729097, 21.2000000120401]"
268,8.9333,"[355.600000029431, 120.133333319064, 204.399999983946, 135.599999989298]","[31.0, 24.0, 28.2000000053512, 21.4000000107023]"
269,8.9667,"[356.333333357859, 119.866666654181, 203.999999986622, 135.399999990635]","[31.0, 24.0, 28.3333333377926, 21.6000000093645]"
270,9.0,"[357.066666686288, 119.599999989298, 203.599999989298, 135.199999991973]","[31.0, 24.0, 28.4666666702341, 21.8000000080268]"
271,9.0333,"[357.800000014716, 119.333333324415, 203.199999991973, 134.999999993311]","[31.0, 24.0, 28.6000000026756, 22.000000006689]"
272,9.0667,"[358.533333343144, 119.066666659532, 202.799999994649, 134.799999994649]","[31.0, 24.0, 28.7333333351171, 22.2000000053512]"
273,9.1,"[359.266666671572, 118.799999994649, 202.399999997324, 134.599999995987]","[31.0, 24.0, 28.8666666675585, 22.4000000040134]"
274,9.1333,"[360.0, 118.533333329766, 202.0, 134.399999997324]","[31.0, 24.0, 29.0, 22.6000000026756]"
275,9.1667,"[361.18181933525, 118.266666664883, 201.272726562923, 134.199999998662]","[30.6363632814616, 24.0, 28.6363632814616, 22.8000000013378]"
276,9.2,"[362.363637401725, 118.0, 200.545453906631, 134.0]","[30.2727269533155, 24.0, 28.2727269533155, 23.0]"
277,9.2333,"[363.5454554682, 117.913043631816, 199.818181250339, 133.78260907954]","[29.9090906251693, 24.0434781840919, 27.9090906251693, 23.0434781840919]"
278,9.2667,"[364.727273534675, 117.826087103097, 199.090908594046, 133.565217757743]","[29.5454542970231, 24.0869564484513, 27.5454542970231, 23.0869564484513]"
279,9.3,"[365.90909160115, 117.739130574378, 198.363635937754, 133.347826435946]","[29.181817968877, 24.1304347128108, 27.181817968877, 23.1304347128108]"
280,9.3333,"[367.090909667625, 117.652174045659, 197.636363281462, 133.130435114149]","[28.8181816407308, 24.1739129771702, 26.8181816407308, 23.1739129771702]"
281,9.3667,"[368.2727277341, 117.56521751694, 196.909090625169, 132.913043792351]","[28.4545453125847, 24.2173912415297, 26.4545453125847, 23.2173912415297]"
282,9.4,"[369.454545800575, 117.478260988222, 196.181817968877, 132.695652470554]","[28.0909089844385, 24.2608695058892, 26.0909089844385, 23.2608695058892]"
283,9.4333,"[370.63636386705, 117.391304459503, 195.454545312585, 132.478261148757]","[27.7272726562923, 24.3043477702486, 25.7272726562923, 23.3043477702486]"
284,9.4667,"[371.818181933525, 117.304347930784, 194.727272656292, 132.260869826959]","[27.3636363281462, 24.3478260346081, 25.3636363281462, 23.3478260346081]"
285,9.5,"[373.0, 117.217391402065, 194.0, 132.043478505162]","[27.0, 24.3913042989675, 25.0, 23.3913042989675]"
286,9.5333,"[373.64285600488, 117.130434873346, 192.642859545253, 131.826087183365]","[27.21428533496, 24.434782563327, 24.8571431100266, 23.434782563327]"
287,9.5667,"[374.285713235274, 117.043478344627, 191.285716503311, 131.608695861568]","[27.4285710784246, 24.4782608276865, 24.7142859477169, 23.4782608276865]"
288,9.6,"[374.928570465668, 116.956521815908, 189.928573461368, 131.39130453977]","[27.6428568218892, 24.5217390920459, 24.5714287854072, 23.5217390920459]"
289,9.6333,"[375.571427696062, 116.869565287189, 188.571430419425, 131.173913217973]","[27.8571425653539, 24.5652173564054, 24.4285716230974, 23.5652173564054]"
290,9.6667,"[376.214284926456, 116.78260875847, 187.214287377483, 130.956521896176]","[28.0714283088185, 24.6086956207649, 24.2857144607877, 23.6086956207649]"
291,9.7,"[376.857142156849, 116.695652229751, 185.85714433554, 130.739130574378]","[28.2857140522831, 24.6521738851243, 24.1428572984779, 23.6521738851243]"
292,9.7333,"[377.499999387243, 116.608695701032, 184.500001293598, 130.521739252581]","[28.4999997957477, 24.6956521494838, 24.0000001361682, 23.6956521494838]"
293,9.7667,"[378.142856617637, 116.521739172313, 183.142858251655, 130.304347930784]","[28.7142855392123, 24.7391304138432, 23.8571429738585, 23.7391304138432]"
294,9.8,"[378.785713848031, 116.434782643595, 181.785715209713, 130.086956608986]","[28.9285712826769, 24.7826086782027, 23.7142858115487, 23.7826086782027]"
295,9.8333,"[379.428571078425, 116.347826114876, 180.42857216777, 129.869565287189]","[29.1428570261415, 24.8260869425622, 23.571428649239, 23.8260869425622]"
296,9.8667,"[380.071428308819, 116.260869586157, 179.071429125828, 129.652173965392]","[29.3571427696062, 24.8695652069216, 23.4285714869292, 23.8695652069216]"
297,9.9,"[380.714285539212, 116.173913057438, 177.714286083885, 129.434782643595]","[29.5714285130708, 24.9130434712811, 23.2857143246195, 23.9130434712811]"
298,9.9333,"[381.357142769606, 116.086956528719, 176.357143041943, 129.217391321797]","[29.7857142565354, 24.9565217356405, 23.1428571623097, 23.9565217356405]"
299,9.9667,"[382.0, 116.0, 175.0, 129.0]","[30.0, 25.0, 23.0, 24.0]"
