,time,object_1,object_2
193,6.4333,"[109.333333333333, 434.49999905814, 186.166666666667, 90.4999975930237]","[30.1666666666667, 41.0, 31.5, 30.9999997906977]"
194,6.4667,"[109.444444444444, 433.599999246512, 185.888888888889, 88.199998074419]","[29.8888888888889, 41.0, 31.3333333333333, 30.7999998325582]"
195,6.5,"[109.555555555556, 432.699999434884, 185.611111111111, 85.8999985558142]","[29.6111111111111, 41.0, 31.1666666666667, 30.5999998744186]"
196,6.5333,"[109.666666666667, 431.799999623256, 185.333333333333, 83.5999990372095]","[29.3333333333333, 41.0, 31.0, 30.3999999162791]"
197,6.5667,"[109.777777777778, 430.899999811628, 185.055555555555, 81.2999995186047]","[29.0555555555556, 41.0, 30.8333333333333, 30.1999999581395]"
198,6.6,"[109.888888888889, 430.0, 184.777777777778, 79.0]","[28.7777777777778, 41.0, 30.6666666666667, 30.0]"
199,6.6333,"[110.0, 428.875001895495, 184.5, 74.7500071607575]","[28.5, 41.4999991575579, 30.5, 30.7499987363369]"
200,6.6667,"[110.111111111111, 427.75000162471, 184.222222222222, 70.5000061377922]","[28.2222222222222, 41.9999992779068, 30.3333333333333, 31.4999989168602]"
201,6.7,"[110.222222222222, 426.625001353925, 183.944444444444, 66.2500051148268]","[27.9444444444444, 42.4999993982557, 30.1666666666667, 32.2499990973835]"
202,6.7333,"[110.333333333333, 425.50000108314, 183.666666666667, 62.0000040918615]","[27.6666666666667, 42.9999995186045, 30.0, 32.9999992779068]"
203,6.7667,"[110.444444444444, 424.375000812355, 183.388888888889, 57.7500030688961]","[27.3888888888889, 43.4999996389534, 29.8333333333333, 33.7499994584301]"
204,6.8,"[110.555555555556, 423.25000054157, 183.111111111111, 53.5000020459307]","[27.1111111111111, 43.9999997593023, 29.6666666666667, 34.4999996389534]"
205,6.8333,"[110.666666666667, 422.125000270785, 182.833333333333, 49.2500010229654]","[26.8333333333333, 44.4999998796511, 29.5, 35.2499998194767]"
206,6.8667,"[110.777777777778, 421.0, 182.555555555556, 45.0]","[26.5555555555556, 45.0, 29.3333333333333, 36.0]"
207,6.9,"[110.888888888889, 420.111111044961, 182.277777777778, 41.1111108217054]","[26.2777777777778, 45.2222222387597, 29.1666666666667, 34.9999999255814]"
208,6.9333,"[111.0, 419.222222164341, 182.0, 37.2222219689923]","[26.0, 45.4444444589147, 29.0, 33.9999999348837]"
209,6.9667,"[111.124999882812, 418.333333283721, 181.50000046875, 33.3333331162791]","[26.0, 45.6666666790698, 29.1249998828125, 32.999999944186]"
210,7.0,"[111.249999890625, 417.444444403101, 181.0000004375, 29.4444442635659]","[26.0, 45.8888888992248, 29.249999890625, 31.9999999534884]"
211,7.0333,"[111.374999898437, 416.555555522481, 180.50000040625, 25.5555554108527]","[26.0, 46.1111111193798, 29.3749998984375, 30.9999999627907]"
212,7.0667,"[111.49999990625, 415.66666664186, 180.000000375, 21.6666665581395]","[26.0, 46.3333333395349, 29.49999990625, 29.999999972093]"
213,7.1,"[111.624999914062, 414.77777776124, 179.50000034375, 17.7777777054264]","[26.0, 46.5555555596899, 29.6249999140625, 28.9999999813953]"
214,7.1333,"[111.749999921875, 413.88888888062, 179.0000003125, 13.8888888527132]","[26.0, 46.777777779845, 29.749999921875, 27.9999999906977]"
215,7.1667,"[111.874999929687, 413.0, 178.50000028125, 10.0]","[26.0, 47.0, 29.0, 27.0]"
216,7.2,"[111.9999999375, 178.00000025, 26.0, 29.9999999375]","[nan, nan, nan, nan]"
217,7.2333,"[112.124999945312, 177.50000021875, 26.0, 30.1249999453125]","[nan, nan, nan, nan]"
218,7.2667,"[112.249999953125, 177.0000001875, 26.0, 30.249999953125]","[nan, nan, nan, nan]"
219,7.3,"[112.374999960937, 176.50000015625, 26.0, 30.3749999609375]","[nan, nan, nan, nan]"
220,7.3333,"[112.49999996875, 176.000000125, 26.0, 30.49999996875]","[nan, nan, nan, nan]"
221,7.3667,"[112.624999976562, 175.50000009375, 26.0, 30.6249999765625]","[nan, nan, nan, nan]"
222,7.4,"[112.749999984375, 175.0000000625, 26.0, 30.749999984375]","[nan, nan, nan, nan]"
223,7.4333,"[112.874999992187, 174.50000003125, 26.0, 30.8749999921875]","[nan, nan, nan, nan]"
224,7.4667,"[113.0, 174.0, 26.0, 31.0]","[nan, nan, nan, nan]"
225,7.5,"[113.0, 173.374999453125, 26.125000109375, 30.874999890625]","[nan, nan, nan, nan]"
226,7.5333,"[113.0, 172.74999953125, 26.25000009375, 30.74999990625]","[nan, nan, nan, nan]"
227,7.5667,"[113.0, 172.124999609375, 26.375000078125, 30.624999921875]","[nan, nan, nan, nan]"
228,7.6,"[113.0, 171.4999996875, 26.5000000625, 30.4999999375]","[nan, nan, nan, nan]"
229,7.6333,"[113.0, 170.874999765625, 26.625000046875, 30.374999953125]","[nan, nan, nan, nan]"
230,7.6667,"[113.0, 170.24999984375, 26.75000003125, 30.24999996875]","[nan, nan, nan, nan]"
231,7.7,"[113.0, 169.624999921875, 26.875000015625, 30.124999984375]","[nan, nan, nan, nan]"
232,7.7333,"[113.0, 169.0, 27.0, 30.0]","[nan, nan, nan, nan]"
233,7.7667,"[112.923076994083, 169.769230059171, 26.8461539881657, 29.7692309822485]","[nan, nan, nan, nan]"
234,7.8,"[112.846153911243, 170.538460887574, 26.6923078224852, 29.5384617337278]","[nan, nan, nan, nan]"
235,7.8333,"[112.769230828402, 171.307691715976, 26.5384616568047, 29.3076924852071]","[nan, nan, nan, nan]"
236,7.8667,"[112.692307745562, 172.076922544379, 26.3846154911243, 29.0769232366864]","[nan, nan, nan, nan]"
237,7.9,"[112.615384662722, 172.846153372781, 26.2307693254438, 28.8461539881657]","[nan, nan, nan, nan]"
238,7.9333,"[112.538461579882, 173.615384201183, 26.0769231597633, 28.615384739645]","[nan, nan, nan, nan]"
239,7.9667,"[112.461538497041, 174.384615029586, 25.9230769940828, 28.3846154911243]","[nan, nan, nan, nan]"
240,8.0,"[112.384615414201, 175.153845857988, 25.7692308284024, 28.1538462426036]","[nan, nan, nan, nan]"
241,8.0333,"[112.307692331361, 175.92307668639, 25.6153846627219, 27.9230769940828]","[nan, nan, nan, nan]"
242,8.0667,"[112.230769248521, 176.692307514793, 25.4615384970414, 27.6923077455621]","[nan, nan, nan, nan]"
243,8.1,"[112.15384616568, 177.461538343195, 25.3076923313609, 27.4615384970414]","[nan, nan, nan, nan]"
244,8.1333,"[112.07692308284, 178.230769171598, 25.1538461656805, 27.2307692485207]","[nan, nan, nan, nan]"
245,8.1667,"[112.0, 179.0, 25.0, 27.0]","[nan, nan, nan, nan]"
246,8.2,"[111.333333333333, 180.833333333333, 26.1666666666667, 28.1666666666667]","[nan, nan, nan, nan]"
247,8.2333,"[110.666666666667, 182.666666666667, 27.3333333333334, 29.3333333333334]","[nan, nan, nan, nan]"
248,8.2667,"[110.0, 184.5, 28.5, 30.5]","[nan, nan, nan, nan]"
249,8.3,"[109.333333333333, 186.333333333333, 29.6666666666667, 31.6666666666667]","[nan, nan, nan, nan]"
250,8.3333,"[108.666666666667, 188.166666666667, 30.8333333333333, 32.8333333333333]","[nan, nan, nan, nan]"
251,8.3667,"[108.0, 190.0, 32.0, 34.0]","[nan, nan, nan, nan]"
252,8.4,"[107.888888888889, 190.666666666667, 32.1111111111111, 33.8888888888889]","[nan, nan, nan, nan]"
253,8.4333,"[107.777777777778, 191.333333333333, 32.2222222222222, 33.7777777777778]","[nan, nan, nan, nan]"
254,8.4667,"[107.666666666667, 192.0, 32.3333333333333, 33.6666666666667]","[nan, nan, nan, nan]"
255,8.5,"[107.555555555556, 192.666666666667, 32.4444444444444, 33.5555555555556]","[nan, nan, nan, nan]"
256,8.5333,"[107.444444444444, 193.333333333333, 32.5555555555555, 33.4444444444445]","[nan, nan, nan, nan]"
257,8.5667,"[107.333333333333, 194.0, 32.6666666666667, 33.3333333333333]","[nan, nan, nan, nan]"
258,8.6,"[107.222222222222, 194.666666666667, 32.7777777777778, 33.2222222222222]","[nan, nan, nan, nan]"
259,8.6333,"[107.111111111111, 195.333333333333, 32.8888888888889, 33.1111111111111]","[nan, nan, nan, nan]"
260,8.6667,"[107.0, 196.0, 33.0, 33.0]","[nan, nan, nan, nan]"
261,8.7,"[106.769230343195, 195.384614248521, 32.7692303431953, 32.8461535621302]","[nan, nan, nan, nan]"
262,8.7333,"[106.538461147929, 194.769229727811, 32.538461147929, 32.6923074319527]","[nan, nan, nan, nan]"
263,8.7667,"[106.307691952663, 194.153845207101, 32.3076919526628, 32.5384613017752]","[nan, nan, nan, nan]"
264,8.8,"[106.076922757396, 193.538460686391, 32.0769227573965, 32.3846151715977]","[nan, nan, nan, nan]"
265,8.8333,"[105.84615356213, 192.923076165681, 31.8461535621302, 32.2307690414202]","[nan, nan, nan, nan]"
266,8.8667,"[105.615384366864, 192.307691644971, 31.6153843668639, 32.0769229112426]","[nan, nan, nan, nan]"
267,8.9,"[105.384615171598, 191.69230712426, 31.3846151715977, 31.9230767810651]","[nan, nan, nan, nan]"
268,8.9333,"[105.153845976331, 191.07692260355, 31.1538459763314, 31.7692306508876]","[nan, nan, nan, nan]"
269,8.9667,"[104.923076781065, 190.46153808284, 30.9230767810651, 31.6153845207101]","[nan, nan, nan, nan]"
270,9.0,"[104.692307585799, 189.84615356213, 30.6923075857988, 31.4615383905326]","[nan, nan, nan, nan]"
271,9.0333,"[104.461538390533, 189.23076904142, 30.4615383905326, 31.307692260355]","[nan, nan, nan, nan]"
272,9.0667,"[104.230769195266, 188.61538452071, 30.2307691952663, 31.1538461301775]","[nan, nan, nan, nan]"
273,9.1,"[104.0, 188.0, 30.0, 31.0]","[nan, nan, nan, nan]"
274,9.1333,"[103.40000054, 186.40000144, 29.70000027, 30.70000027]","[nan, nan, nan, nan]"
275,9.1667,"[102.80000048, 184.80000128, 29.40000024, 30.40000024]","[nan, nan, nan, nan]"
276,9.2,"[102.20000042, 183.20000112, 29.10000021, 30.10000021]","[nan, nan, nan, nan]"
277,9.2333,"[101.60000036, 181.60000096, 28.80000018, 29.80000018]","[nan, nan, nan, nan]"
278,9.2667,"[101.0000003, 180.0000008, 28.50000015, 29.50000015]","[nan, nan, nan, nan]"
279,9.3,"[100.40000024, 178.40000064, 28.20000012, 29.20000012]","[nan, nan, nan, nan]"
280,9.3333,"[99.80000018, 176.80000048, 27.90000009, 28.90000009]","[nan, nan, nan, nan]"
281,9.3667,"[99.20000012, 175.20000032, 27.60000006, 28.60000006]","[nan, nan, nan, nan]"
282,9.4,"[98.60000006, 173.60000016, 27.30000003, 28.30000003]","[nan, nan, nan, nan]"
283,9.4333,"[98.0, 172.0, 27.0, 28.0]","[nan, nan, nan, nan]"
284,9.4667,"[96.9999990909092, 172.545455041322, 27.0909091735537, 28.0]","[nan, nan, nan, nan]"
285,9.5,"[95.9999991818183, 173.09090953719, 27.1818182561983, 28.0]","[nan, nan, nan, nan]"
286,9.5333,"[94.9999992727273, 173.636364033058, 27.272727338843, 28.0]","[nan, nan, nan, nan]"
287,9.5667,"[93.9999993636364, 174.181818528926, 27.3636364214876, 28.0]","[nan, nan, nan, nan]"
288,9.6,"[92.9999994545455, 174.727273024793, 27.4545455041322, 28.0]","[nan, nan, nan, nan]"
289,9.6333,"[91.9999995454546, 175.272727520661, 27.5454545867769, 28.0]","[nan, nan, nan, nan]"
290,9.6667,"[90.9999996363637, 175.818182016529, 27.6363636694215, 28.0]","[nan, nan, nan, nan]"
291,9.7,"[89.9999997272728, 176.363636512397, 27.7272727520661, 28.0]","[nan, nan, nan, nan]"
292,9.7333,"[88.9999998181818, 176.909091008264, 27.8181818347107, 28.0]","[nan, nan, nan, nan]"
293,9.7667,"[87.9999999090909, 177.454545504132, 27.9090909173554, 28.0]","[nan, nan, nan, nan]"
294,9.8,"[87.0, 178.0, 28.0, 28.0]","[nan, nan, nan, nan]"
295,9.8333,"[85.3333333333334, 180.555555555555, 28.7777777777778, 28.4444444444444]","[nan, nan, nan, nan]"
296,9.8667,"[83.6666666666667, 183.111111111111, 29.5555555555555, 28.8888888888889]","[nan, nan, nan, nan]"
297,9.9,"[82.0, 185.666666666667, 30.3333333333333, 29.3333333333333]","[nan, nan, nan, nan]"
298,9.9333,"[80.3333333333334, 188.222222222222, 31.1111111111111, 29.7777777777778]","[nan, nan, nan, nan]"
299,9.9667,"[78.6666666666667, 190.777777777778, 31.8888888888889, 30.2222222222222]","[nan, nan, nan, nan]"
300,10.0,"[77.0, 193.333333333333, 32.6666666666667, 30.6666666666667]","[nan, nan, nan, nan]"
301,10.033,"[75.3333333333333, 195.888888888889, 33.4444444444444, 31.1111111111111]","[nan, nan, nan, nan]"
302,10.067,"[73.6666666666667, 198.444444444444, 34.2222222222222, 31.5555555555556]","[nan, nan, nan, nan]"
303,10.1,"[72.0, 201.0, 35.0, 32.0]","[nan, nan, nan, nan]"
