,time,object_1,object_2
275,9.1667,"[199.694046020508, 272.585021972656, 28.2621917724609, 26.4099426269531]","[nan, nan, nan, nan]"
276,9.2,"[194.703186035156, 271.403900146484, 29.9297485351562, 28.0448303222656]","[nan, nan, nan, nan]"
277,9.2333,"[186.645599365234, 269.649047851562, 32.4783172607422, 30.4432983398438]","[nan, nan, nan, nan]"
278,9.2667,"[178.466918945312, 268.932769775391, 34.4940795898438, 32.2475280761719]","[nan, nan, nan, nan]"
279,9.3,"[169.306045532227, 268.142700195312, 38.2274780273438, 36.1829223632812]","[nan, nan, nan, nan]"
280,9.3333,"[163.539413452148, 269.547119140625, 39.9568481445312, 37.3284912109375]","[nan, nan, nan, nan]"
281,9.3667,"[162.727264404297, 272.436492919922, 34.6497955322266, 32.302734375]","[nan, nan, nan, nan]"
282,9.4,"[155.092422485352, 272.081634521484, 36.0597839355469, 33.5867919921875]","[nan, nan, nan, nan]"
283,9.4333,"[148.055480957031, 270.638366699219, 37.5348815917969, 35.0578918457031]","[nan, nan, nan, nan]"
284,9.4667,"[143.196914672852, 272.102020263672, 32.8970947265625, 31.0333557128906]","[nan, nan, nan, nan]"
285,9.5,"[140.873962402344, 273.213592529297, 30.5425262451172, 28.6499633789062]","[nan, nan, nan, nan]"
286,9.5333,"[133.558410644531, 272.3603515625, 31.5106353759766, 29.552734375]","[nan, nan, nan, nan]"
287,9.5667,"[127.868751525879, 275.099090576172, 28.9162826538086, 27.1307373046875]","[nan, nan, nan, nan]"
288,9.6,"[121.571594238281, 272.011840820312, 35.9129180908203, 34.0807495117188]","[nan, nan, nan, nan]"
289,9.6333,"[113.246101379395, 274.091278076172, 33.2107772827148, 31.3992614746094]","[nan, nan, nan, nan]"
290,9.6667,"[109.410911560059, 273.610198974609, 34.7342910766602, 32.9358520507812]","[nan, nan, nan, nan]"
291,9.7,"[106.0, 276.0, 29.0, 27.0]","[nan, nan, nan, nan]"
292,9.7333,"[96.0715103149414, 264.318969726562, 38.4608840942383, 45.5236511230469]","[nan, nan, nan, nan]"
293,9.7667,"[93.2148513793945, 265.022399902344, 37.1962051391602, 43.7333984375]","[nan, nan, nan, nan]"
294,9.8,"[85.2310256958008, 262.875732421875, 40.0340576171875, 46.7489318847656]","[nan, nan, nan, nan]"
295,9.8333,"[81.1873931884766, 267.105377197266, 34.2315902709961, 39.7117919921875]","[nan, nan, nan, nan]"
296,9.8667,"[76.8446426391602, 269.3056640625, 30.4969940185547, 36.7525634765625]","[nan, nan, nan, nan]"
297,9.9,"[73.3255004882812, 269.141662597656, 31.1211776733398, 37.4170532226562]","[nan, nan, nan, nan]"
298,9.9333,"[67.6892776489258, 269.528289794922, 30.6370162963867, 37.7523803710938]","[nan, nan, nan, nan]"
299,9.9667,"[617.0, 61.4610557556152, 277.0, 269.269775390625]","[20.0, 30.7175636291504, 30.0, 37.3329467773438]"
300,10.0,"[618.0, 59.0961456298828, 280.0, 268.608123779297]","[17.0, 29.665168762207, 25.0, 37.19970703125]"
301,10.033,"[609.391784667969, 51.9849815368652, 272.682342529297, 267.904998779297]","[24.5803968840078, 30.4233131408691, 42.0, 37.087646484375]"
302,10.067,"[605.98974609375, 48.7526702880859, 271.448303222656, 267.779663085938]","[22.7349976837024, 29.7698135375977, 44.0, 36.7262268066406]"
303,10.1,"[602.060852050781, 42.8137092590332, 271.802795410156, 267.304046630859]","[25.1646237910928, 29.0080986022949, 43.0, 36.8172912597656]"
304,10.133,"[599.907104492188, 36.3369026184082, 273.831878662109, 267.521820068359]","[24.3198354785299, 28.2669410705566, 37.0, 37.2804260253906]"
305,10.167,"[594.60888671875, 36.1760482788086, 270.78125, 271.474914550781]","[28.1187853163891, 21.5244445800781, 43.0, 29.5384216308594]"
306,10.2,"[590.607788085938, 29.0881805419922, 270.494567871094, 269.779693603516]","[26.8724461746774, 28.5346450805664, 42.0, 36.6900939941406]"
307,10.233,"[585.523376464844, 25.3312339782715, 270.654479980469, 272.810607910156]","[28.9583219246144, 22.9804840087891, 41.0, 30.3633422851562]"
308,10.267,"[578.677490234375, 17.3067207336426, 270.064544677734, 270.262817382812]","[28.3078684771916, 27.8683815002441, 44.0, 34.8456115722656]"
309,10.3,"[579.8427734375, 13.9557828903198, 274.235931396484, 268.748321533203]","[24.8936833706991, 29.1839866638184, 37.0, 36.332275390625]"
310,10.333,"[574.662231445312, 9.18849182128906, 276.420104980469, 269.674987792969]","[24.8267875883624, 25.4284553527832, 34.0, 32.3343200683594]"
311,10.367,"[567.940490722656, 5.0, 274.142272949219, 269.743777452416]","[22.0, 22.0, 39.0, 30.7349926793558]"
312,10.4,"[558.259150805271, 276.597595214844, 27.709782300198, 32.0]","[nan, nan, nan, nan]"
313,10.433,"[552.262079062957, 275.781555175781, 32.6502134175113, 32.0]","[nan, nan, nan, nan]"
314,10.467,"[550.762811127379, 278.739385065886, 29.0779481499645, 27.0]","[nan, nan, nan, nan]"
315,10.5,"[543.266471449488, 275.046234130859, 41.0803913434812, 32.0]","[nan, nan, nan, nan]"
316,10.533,"[535.020497803807, 276.995819091797, 42.2291359852558, 30.0]","[nan, nan, nan, nan]"
317,10.567,"[526.774524158126, 276.779449462891, 47.3811154903116, 34.0]","[nan, nan, nan, nan]"
318,10.6,"[522.276720351391, 277.671997070312, 45.7520882423592, 32.0]","[nan, nan, nan, nan]"
319,10.633,"[521.527086383602, 277.059753417969, 44.8335093195233, 33.0]","[nan, nan, nan, nan]"
320,10.667,"[515.530014641288, 277.628143310547, 44.1983178782428, 30.0]","[nan, nan, nan, nan]"
321,10.7,"[512.531478770132, 274.943023681641, 42.4844514056496, 33.0]","[nan, nan, nan, nan]"
322,10.733,"[508.033674963397, 276.735168457031, 41.6440594116033, 28.0]","[nan, nan, nan, nan]"
323,10.767,"[499.038067349927, 275.695129394531, 45.9453310875732, 28.0]","[nan, nan, nan, nan]"
324,10.8,"[497.538799414348, 278.331451416016, 40.4685248044016, 25.0]","[nan, nan, nan, nan]"
325,10.833,"[491.541727672035, 279.801635742188, 40.1377767224961, 28.1734740674758]","[nan, nan, nan, nan]"
326,10.867,"[508.783308931186, 486.0, 279.593841552734, 288.0]","[18.7628111273791, 22.0, 24.633098417983, 22.0]"
327,10.9,"[499.261322021484, 480.0, 279.428039550781, 288.0]","[24.0, 21.0, 25.0, 22.0]"
328,10.933,"[497.0, 474.0, 279.0, 291.0]","[24.0, 27.0, 25.0, 18.0]"
