,time,object_1,object_2
236,7.8667,"[321.148148148148, 345.037037037037, 26.8888888888889, 27.0]","[nan, nan, nan, nan]"
237,7.9,"[321.0, 345.0, 27.0, 27.0]","[nan, nan, nan, nan]"
238,7.9333,"[321.352940512111, 345.23529367474, 26.7058829065745, 26.9411765813149]","[nan, nan, nan, nan]"
239,7.9667,"[321.705881730104, 345.470587820069, 26.4117652249136, 26.8823530449827]","[nan, nan, nan, nan]"
240,8.0,"[322.058822948097, 345.705881965398, 26.1176475432527, 26.8235295086505]","[nan, nan, nan, nan]"
241,8.0333,"[322.41176416609, 345.941176110726, 25.8235298615917, 26.7647059723183]","[nan, nan, nan, nan]"
242,8.0667,"[322.764705384083, 346.176470256055, 25.5294121799308, 26.7058824359862]","[nan, nan, nan, nan]"
243,8.1,"[323.117646602076, 346.411764401384, 25.2352944982699, 26.647058899654]","[nan, nan, nan, nan]"
244,8.1333,"[323.470587820069, 346.647058546713, 24.941176816609, 26.5882353633218]","[nan, nan, nan, nan]"
245,8.1667,"[323.823529038062, 346.882352692041, 24.6470591349481, 26.5294118269896]","[nan, nan, nan, nan]"
246,8.2,"[324.176470256055, 347.11764683737, 24.3529414532872, 26.4705882906574]","[nan, nan, nan, nan]"
247,8.2333,"[324.529411474048, 347.352940982699, 24.0588237716263, 26.4117647543253]","[nan, nan, nan, nan]"
248,8.2667,"[324.882352692042, 347.588235128028, 23.7647060899654, 26.3529412179931]","[nan, nan, nan, nan]"
249,8.3,"[325.235293910035, 347.823529273356, 23.4705884083045, 26.2941176816609]","[nan, nan, nan, nan]"
250,8.3333,"[325.588235128028, 348.058823418685, 23.1764707266436, 26.2352941453287]","[nan, nan, nan, nan]"
251,8.3667,"[325.941176346021, 348.294117564014, 22.8823530449827, 26.1764706089965]","[nan, nan, nan, nan]"
252,8.4,"[326.294117564014, 348.529411709343, 22.5882353633218, 26.1176470726644]","[nan, nan, nan, nan]"
253,8.4333,"[326.647058782007, 348.764705854671, 22.2941176816609, 26.0588235363322]","[nan, nan, nan, nan]"
254,8.4667,"[327.0, 349.0, 22.0, 26.0]","[nan, nan, nan, nan]"
255,8.5,"[327.222222222222, 349.296296296296, 21.962962962963, 25.8518518518519]","[nan, nan, nan, nan]"
256,8.5333,"[327.444444444444, 349.592592592592, 21.925925925926, 25.7037037037037]","[nan, nan, nan, nan]"
257,8.5667,"[327.666666666667, 349.888888888889, 21.8888888888889, 25.5555555555556]","[nan, nan, nan, nan]"
258,8.6,"[327.888888888889, 350.185185185185, 21.8518518518519, 25.4074074074074]","[nan, nan, nan, nan]"
259,8.6333,"[328.111111111111, 350.481481481481, 21.8148148148148, 25.2592592592593]","[nan, nan, nan, nan]"
260,8.6667,"[328.333333333333, 350.777777777778, 21.7777777777778, 25.1111111111111]","[nan, nan, nan, nan]"
261,8.7,"[328.555555555555, 351.074074074074, 21.7407407407408, 24.962962962963]","[nan, nan, nan, nan]"
262,8.7333,"[328.777777777778, 351.37037037037, 21.7037037037037, 24.8148148148148]","[nan, nan, nan, nan]"
263,8.7667,"[329.0, 351.666666666667, 21.6666666666667, 24.6666666666667]","[nan, nan, nan, nan]"
264,8.8,"[329.222222222222, 351.962962962963, 21.6296296296296, 24.5185185185185]","[nan, nan, nan, nan]"
265,8.8333,"[329.444444444444, 352.259259259259, 21.5925925925926, 24.3703703703704]","[nan, nan, nan, nan]"
266,8.8667,"[329.666666666667, 352.555555555555, 21.5555555555556, 24.2222222222222]","[nan, nan, nan, nan]"
267,8.9,"[329.888888888889, 352.851851851852, 21.5185185185185, 24.0740740740741]","[nan, nan, nan, nan]"
268,8.9333,"[330.111111111111, 353.148148148148, 21.4814814814815, 23.9259259259259]","[nan, nan, nan, nan]"
269,8.9667,"[330.333333333333, 353.444444444444, 21.4444444444445, 23.7777777777778]","[nan, nan, nan, nan]"
270,9.0,"[330.555555555555, 353.740740740741, 21.4074074074074, 23.6296296296296]","[nan, nan, nan, nan]"
271,9.0333,"[330.777777777778, 354.037037037037, 21.3703703703704, 23.4814814814815]","[nan, nan, nan, nan]"
272,9.0667,"[331.0, 354.333333333333, 21.3333333333333, 23.3333333333333]","[nan, nan, nan, nan]"
273,9.1,"[331.222222222222, 354.62962962963, 21.2962962962963, 23.1851851851852]","[nan, nan, nan, nan]"
274,9.1333,"[331.444444444444, 354.925925925926, 21.2592592592593, 23.037037037037]","[nan, nan, nan, nan]"
275,9.1667,"[331.666666666667, 355.222222222222, 21.2222222222222, 22.8888888888889]","[nan, nan, nan, nan]"
276,9.2,"[331.888888888889, 355.518518518518, 21.1851851851852, 22.7407407407407]","[nan, nan, nan, nan]"
277,9.2333,"[332.111111111111, 355.814814814815, 21.1481481481482, 22.5925925925926]","[nan, nan, nan, nan]"
278,9.2667,"[332.333333333333, 356.111111111111, 21.1111111111111, 22.4444444444444]","[nan, nan, nan, nan]"
279,9.3,"[332.555555555556, 356.407407407407, 21.0740740740741, 22.2962962962963]","[nan, nan, nan, nan]"
280,9.3333,"[332.777777777778, 356.703703703704, 21.037037037037, 22.1481481481481]","[nan, nan, nan, nan]"
281,9.3667,"[333.0, 357.0, 21.0, 22.0]","[nan, nan, nan, nan]"
282,9.4,"[333.333333333334, 356.703703703704, 21.0, 22.1481481481481]","[nan, nan, nan, nan]"
283,9.4333,"[333.666666666667, 356.407407407408, 21.0, 22.2962962962963]","[nan, nan, nan, nan]"
284,9.4667,"[334.0, 356.111111111111, 21.0, 22.4444444444444]","[nan, nan, nan, nan]"
285,9.5,"[334.333333333334, 355.814814814815, 21.0, 22.5925925925926]","[nan, nan, nan, nan]"
286,9.5333,"[334.666666666667, 355.518518518519, 21.0, 22.7407407407407]","[nan, nan, nan, nan]"
287,9.5667,"[335.0, 355.222222222222, 21.0, 22.8888888888889]","[nan, nan, nan, nan]"
288,9.6,"[335.333333333334, 354.925925925926, 21.0, 23.037037037037]","[nan, nan, nan, nan]"
289,9.6333,"[335.666666666667, 354.62962962963, 21.0, 23.1851851851852]","[nan, nan, nan, nan]"
290,9.6667,"[336.0, 354.333333333333, 21.0, 23.3333333333333]","[nan, nan, nan, nan]"
291,9.7,"[336.333333333334, 354.037037037037, 21.0, 23.4814814814815]","[nan, nan, nan, nan]"
292,9.7333,"[336.666666666667, 353.740740740741, 21.0, 23.6296296296296]","[nan, nan, nan, nan]"
293,9.7667,"[337.0, 353.444444444445, 21.0, 23.7777777777778]","[nan, nan, nan, nan]"
294,9.8,"[337.333333333334, 353.148148148148, 21.0, 23.9259259259259]","[nan, nan, nan, nan]"
295,9.8333,"[337.666666666667, 352.851851851852, 21.0, 24.0740740740741]","[nan, nan, nan, nan]"
296,9.8667,"[338.0, 352.555555555556, 21.0, 24.2222222222222]","[nan, nan, nan, nan]"
297,9.9,"[338.333333333334, 352.259259259259, 21.0, 24.3703703703704]","[nan, nan, nan, nan]"
298,9.9333,"[338.666666666667, 351.962962962963, 21.0, 24.5185185185185]","[nan, nan, nan, nan]"
299,9.9667,"[339.0, 351.666666666667, 21.0, 24.6666666666667]","[nan, nan, nan, nan]"
300,10.0,"[339.333333333333, 351.37037037037, 21.0, 24.8148148148148]","[nan, nan, nan, nan]"
301,10.033,"[339.666666666667, 351.074074074074, 21.0, 24.962962962963]","[nan, nan, nan, nan]"
302,10.067,"[340.0, 350.777777777778, 21.0, 25.1111111111111]","[nan, nan, nan, nan]"
303,10.1,"[340.333333333333, 350.481481481482, 21.0, 25.2592592592593]","[nan, nan, nan, nan]"
304,10.133,"[340.666666666667, 350.185185185185, 21.0, 25.4074074074074]","[nan, nan, nan, nan]"
305,10.167,"[341.0, 349.888888888889, 21.0, 25.5555555555556]","[nan, nan, nan, nan]"
306,10.2,"[341.333333333333, 349.592592592593, 21.0, 25.7037037037037]","[nan, nan, nan, nan]"
307,10.233,"[341.666666666667, 349.296296296296, 21.0, 25.8518518518519]","[nan, nan, nan, nan]"
308,10.267,"[342.0, 349.0, 21.0, 26.0]","[nan, nan, nan, nan]"
309,10.3,"[342.10526335734, 348.473683213296, 21.3157900720221, 26.157895036011]","[nan, nan, nan, nan]"
310,10.333,"[342.210526504155, 347.947367479224, 21.6315795124653, 26.3157897562326]","[nan, nan, nan, nan]"
311,10.367,"[342.315789650969, 347.421051745152, 21.9473689529085, 26.4736844764543]","[nan, nan, nan, nan]"
312,10.4,"[342.421052797784, 346.89473601108, 22.2631583933517, 26.6315791966759]","[nan, nan, nan, nan]"
313,10.433,"[342.526315944598, 346.368420277008, 22.5789478337949, 26.7894739168975]","[nan, nan, nan, nan]"
314,10.467,"[342.631579091413, 345.842104542936, 22.8947372742382, 26.9473686371191]","[nan, nan, nan, nan]"
315,10.5,"[342.736842238227, 345.315788808864, 23.2105267146814, 27.1052633573407]","[nan, nan, nan, nan]"
316,10.533,"[342.842105385041, 344.789473074792, 23.5263161551246, 27.2631580775623]","[nan, nan, nan, nan]"
317,10.567,"[342.947368531856, 344.26315734072, 23.8421055955678, 27.4210527977839]","[nan, nan, nan, nan]"
318,10.6,"[343.05263167867, 343.736841606648, 24.157895036011, 27.5789475180055]","[nan, nan, nan, nan]"
319,10.633,"[343.157894825485, 343.210525872576, 24.4736844764543, 27.7368422382271]","[nan, nan, nan, nan]"
320,10.667,"[343.263157972299, 342.684210138504, 24.7894739168975, 27.8947369584487]","[nan, nan, nan, nan]"
321,10.7,"[343.368421119113, 342.157894404432, 25.1052633573407, 28.0526316786703]","[nan, nan, nan, nan]"
322,10.733,"[343.473684265928, 341.63157867036, 25.4210527977839, 28.210526398892]","[nan, nan, nan, nan]"
323,10.767,"[343.578947412742, 341.105262936288, 25.7368422382271, 28.3684211191136]","[nan, nan, nan, nan]"
324,10.8,"[343.684210559557, 340.578947202216, 26.0526316786703, 28.5263158393352]","[nan, nan, nan, nan]"
325,10.833,"[343.789473706371, 340.052631468144, 26.3684211191136, 28.6842105595568]","[nan, nan, nan, nan]"
326,10.867,"[343.894736853186, 339.526315734072, 26.6842105595568, 28.8421052797784]","[nan, nan, nan, nan]"
327,10.9,"[344.0, 339.0, 27.0, 29.0]","[nan, nan, nan, nan]"
