,time,object_1,object_2
259,8.6333,"[399.545455041322, 238.909090826446, 26.9090908264463, 22.0909091735537]","[nan, nan, nan, nan]"
260,8.6667,"[398.454546049587, 239.090908991736, 27.0909089917355, 21.9090910082645]","[nan, nan, nan, nan]"
261,8.7,"[397.363637057851, 239.272727157025, 27.2727271570248, 21.7272728429752]","[nan, nan, nan, nan]"
262,8.7333,"[396.272728066116, 239.454545322314, 27.4545453223141, 21.5454546776859]","[nan, nan, nan, nan]"
263,8.7667,"[395.18181907438, 239.636363487603, 27.6363634876033, 21.3636365123967]","[nan, nan, nan, nan]"
264,8.8,"[394.090910082645, 239.818181652893, 27.8181816528926, 21.1818183471074]","[nan, nan, nan, nan]"
265,8.8333,"[393.0, 240.0, 28.0, 21.0]","[nan, nan, nan, nan]"
266,8.8667,"[391.833333333333, 240.0, 27.75, 21.0]","[nan, nan, nan, nan]"
267,8.9,"[390.666666666667, 240.0, 27.5, 21.0]","[nan, nan, nan, nan]"
268,8.9333,"[389.5, 240.0, 27.25, 21.0]","[nan, nan, nan, nan]"
269,8.9667,"[388.333333333333, 240.0, 27.0, 21.0]","[nan, nan, nan, nan]"
270,9.0,"[387.166666666667, 240.0, 26.75, 21.0]","[nan, nan, nan, nan]"
271,9.0333,"[386.0, 240.0, 26.5, 21.0]","[nan, nan, nan, nan]"
272,9.0667,"[384.833333333333, 240.0, 26.25, 21.0]","[nan, nan, nan, nan]"
273,9.1,"[383.666666666667, 240.0, 26.0, 21.0]","[nan, nan, nan, nan]"
274,9.1333,"[382.5, 240.0, 25.75, 21.0]","[nan, nan, nan, nan]"
275,9.1667,"[381.333333333333, 240.0, 25.5, 21.0]","[nan, nan, nan, nan]"
276,9.2,"[380.166666666666, 240.0, 25.25, 21.0]","[nan, nan, nan, nan]"
277,9.2333,"[379.0, 240.0, 25.0, 21.0]","[nan, nan, nan, nan]"
278,9.2667,"[378.0, 240.083333333333, 25.0, 21.0833333333333]","[nan, nan, nan, nan]"
279,9.3,"[377.0, 240.166666666667, 25.0, 21.1666666666667]","[nan, nan, nan, nan]"
280,9.3333,"[376.0, 240.25, 25.0, 21.25]","[nan, nan, nan, nan]"
281,9.3667,"[375.0, 240.333333333333, 25.0, 21.3333333333333]","[nan, nan, nan, nan]"
282,9.4,"[374.0, 240.416666666667, 25.0, 21.4166666666667]","[nan, nan, nan, nan]"
283,9.4333,"[373.0, 240.5, 25.0, 21.5]","[nan, nan, nan, nan]"
284,9.4667,"[372.0, 240.583333333333, 25.0, 21.5833333333333]","[nan, nan, nan, nan]"
285,9.5,"[371.0, 240.666666666667, 25.0, 21.6666666666667]","[nan, nan, nan, nan]"
286,9.5333,"[370.0, 240.75, 25.0, 21.75]","[nan, nan, nan, nan]"
287,9.5667,"[369.0, 240.833333333333, 25.0, 21.8333333333333]","[nan, nan, nan, nan]"
288,9.6,"[368.0, 240.916666666667, 25.0, 21.9166666666667]","[nan, nan, nan, nan]"
289,9.6333,"[367.0, 241.0, 25.0, 22.0]","[nan, nan, nan, nan]"
290,9.6667,"[365.846153757396, 241.230769248521, 25.1538461656805, 22.3076923313609]","[nan, nan, nan, nan]"
291,9.7,"[364.692307514793, 241.461538497041, 25.3076923313609, 22.6153846627219]","[nan, nan, nan, nan]"
292,9.7333,"[363.538461272189, 241.692307745562, 25.4615384970414, 22.9230769940828]","[nan, nan, nan, nan]"
293,9.7667,"[362.384615029586, 241.923076994083, 25.6153846627219, 23.2307693254438]","[nan, nan, nan, nan]"
294,9.8,"[361.230768786982, 242.153846242604, 25.7692308284024, 23.5384616568047]","[nan, nan, nan, nan]"
295,9.8333,"[360.076922544379, 242.384615491124, 25.9230769940828, 23.8461539881657]","[nan, nan, nan, nan]"
296,9.8667,"[358.923076301775, 242.615384739645, 26.0769231597633, 24.1538463195266]","[nan, nan, nan, nan]"
297,9.9,"[357.769230059172, 242.846153988166, 26.2307693254438, 24.4615386508876]","[nan, nan, nan, nan]"
298,9.9333,"[356.615383816568, 243.076923236686, 26.3846154911243, 24.7692309822485]","[nan, nan, nan, nan]"
299,9.9667,"[355.461537573965, 243.307692485207, 26.5384616568047, 25.0769233136095]","[nan, nan, nan, nan]"
300,10.0,"[354.307691331361, 243.538461733728, 26.6923078224852, 25.3846156449704]","[nan, nan, nan, nan]"
301,10.033,"[353.153845088757, 243.769230982249, 26.8461539881657, 25.6923079763314]","[nan, nan, nan, nan]"
302,10.067,"[352.0, 244.0, 27.0, 26.0]","[nan, nan, nan, nan]"
303,10.1,"[350.916666666667, 244.25, 26.9166666666667, 26.0833333333333]","[nan, nan, nan, nan]"
304,10.133,"[349.833333333333, 244.5, 26.8333333333333, 26.1666666666667]","[nan, nan, nan, nan]"
305,10.167,"[348.75, 244.75, 26.75, 26.25]","[nan, nan, nan, nan]"
306,10.2,"[347.666666666667, 245.0, 26.6666666666667, 26.3333333333333]","[nan, nan, nan, nan]"
307,10.233,"[346.583333333333, 245.25, 26.5833333333333, 26.4166666666667]","[nan, nan, nan, nan]"
308,10.267,"[345.5, 245.5, 26.5, 26.5]","[nan, nan, nan, nan]"
309,10.3,"[344.416666666667, 245.75, 26.4166666666667, 26.5833333333333]","[nan, nan, nan, nan]"
310,10.333,"[343.333333333333, 246.0, 26.3333333333333, 26.6666666666667]","[nan, nan, nan, nan]"
311,10.367,"[342.25, 246.25, 26.25, 26.75]","[nan, nan, nan, nan]"
312,10.4,"[341.166666666667, 246.5, 26.1666666666667, 26.8333333333333]","[nan, nan, nan, nan]"
313,10.433,"[340.083333333334, 246.75, 26.0833333333333, 26.9166666666667]","[nan, nan, nan, nan]"
314,10.467,"[339.0, 247.0, 26.0, 27.0]","[nan, nan, nan, nan]"
315,10.5,"[339.49999975, 248.999999, 23.0000014999993, 24.0000014999993]","[nan, nan, nan, nan]"
316,10.533,"[340.0, 251.0, 20.0, 21.0]","[nan, nan, nan, nan]"
