,time,object_1,object_2
230,7.6667,"[262.599999673361, 170.799997795187, 46.0000002041493, 38.4000001224896]","[nan, nan, nan, nan]"
231,7.7,"[261.0, 160.0, 47.0, 39.0]","[nan, nan, nan, nan]"
232,7.7333,"[257.999999937759, 147.499999740664, 47.6666666804979, 38.4999999896265]","[nan, nan, nan, nan]"
233,7.7667,"[254.999999950207, 134.999999792531, 48.3333333443983, 37.9999999917012]","[nan, nan, nan, nan]"
234,7.8,"[251.999999962656, 122.499999844398, 49.0000000082988, 37.4999999937759]","[nan, nan, nan, nan]"
235,7.8333,"[248.999999975104, 109.999999896266, 49.6666666721992, 36.9999999958506]","[nan, nan, nan, nan]"
236,7.8667,"[245.999999987552, 97.4999999481328, 50.3333333360996, 36.4999999979253]","[nan, nan, nan, nan]"
237,7.9,"[243.0, 85.0, 51.0, 36.0]","[nan, nan, nan, nan]"
238,7.9333,"[237.250004240924, 67.2500130915488, 53.7499979717319, 36.499999631224]","[nan, nan, nan, nan]"
239,7.9667,"[231.500002827283, 49.5000087276992, 56.4999986478213, 36.9999997541493]","[nan, nan, nan, nan]"
240,8.0,"[225.750001413641, 31.7500043638496, 59.2499993239106, 37.4999998770747]","[nan, nan, nan, nan]"
241,8.0333,"[220.0, 14.0, 62.0, 38.0]","[nan, nan, nan, nan]"
242,8.0667,"[108.0, 111.0, 32.0, 36.0]","[nan, nan, nan, nan]"
243,8.1,"[112.000001999999, 123.500006249997, 33.5000007499996, 37.0000004999998]","[nan, nan, nan, nan]"
244,8.1333,"[116.0, 136.0, 35.0, 38.0]","[nan, nan, nan, nan]"
245,8.1667,"[122.600005279999, 131.999996800001, 36.0000007999998, 38.20000016]","[nan, nan, nan, nan]"
246,8.2,"[129.200003959999, 127.9999976, 37.0000005999999, 38.40000012]","[nan, nan, nan, nan]"
247,8.2333,"[135.800002639999, 123.9999984, 38.0000003999999, 38.60000008]","[nan, nan, nan, nan]"
248,8.2667,"[142.40000132, 119.9999992, 39.0000002, 38.80000004]","[nan, nan, nan, nan]"
249,8.3,"[149.0, 116.0, 40.0, 39.0]","[nan, nan, nan, nan]"
250,8.3333,"[158.166666666667, 112.333333333333, 40.3333333333333, 38.8333333333333]","[nan, nan, nan, nan]"
251,8.3667,"[167.333333333333, 108.666666666667, 40.6666666666667, 38.6666666666667]","[nan, nan, nan, nan]"
252,8.4,"[176.5, 105.0, 41.0, 38.5]","[nan, nan, nan, nan]"
253,8.4333,"[185.666666666667, 101.333333333333, 41.3333333333333, 38.3333333333333]","[nan, nan, nan, nan]"
254,8.4667,"[194.833333333333, 97.6666666666667, 41.6666666666667, 38.1666666666667]","[nan, nan, nan, nan]"
255,8.5,"[204.0, 94.0, 42.0, 38.0]","[nan, nan, nan, nan]"
256,8.5333,"[213.666666666666, 92.3333333333334, 41.0, 38.3333333333333]","[nan, nan, nan, nan]"
257,8.5667,"[223.333333333333, 90.6666666666667, 40.0, 38.6666666666667]","[nan, nan, nan, nan]"
258,8.6,"[233.0, 89.0, 39.0, 39.0]","[nan, nan, nan, nan]"
259,8.6333,"[242.666666666667, 87.3333333333333, 38.0, 39.3333333333333]","[nan, nan, nan, nan]"
260,8.6667,"[252.333333333333, 85.6666666666667, 37.0, 39.6666666666667]","[nan, nan, nan, nan]"
261,8.7,"[262.0, 84.0, 36.0, 40.0]","[nan, nan, nan, nan]"
262,8.7333,"[273.5, 80.8333333333332, 37.3333333333334, 38.8333333333333]","[nan, nan, nan, nan]"
263,8.7667,"[285.0, 77.6666666666666, 38.6666666666667, 37.6666666666666]","[nan, nan, nan, nan]"
264,8.8,"[296.5, 74.4999999999999, 40.0, 36.5]","[nan, nan, nan, nan]"
265,8.8333,"[308.0, 71.3333333333333, 41.3333333333333, 35.3333333333333]","[nan, nan, nan, nan]"
266,8.8667,"[319.5, 68.1666666666666, 42.6666666666667, 34.1666666666667]","[nan, nan, nan, nan]"
267,8.9,"[331.0, 65.0, 44.0, 33.0]","[nan, nan, nan, nan]"
268,8.9333,"[343.777777777777, 61.7777777777779, 44.5555555555555, 33.4444444444445]","[nan, nan, nan, nan]"
269,8.9667,"[356.555555555555, 58.5555555555556, 45.1111111111111, 33.8888888888889]","[nan, nan, nan, nan]"
270,9.0,"[369.333333333333, 55.3333333333334, 45.6666666666667, 34.3333333333333]","[nan, nan, nan, nan]"
271,9.0333,"[382.111111111111, 52.1111111111112, 46.2222222222222, 34.7777777777778]","[nan, nan, nan, nan]"
272,9.0667,"[394.888888888889, 48.8888888888889, 46.7777777777778, 35.2222222222222]","[nan, nan, nan, nan]"
273,9.1,"[407.666666666667, 45.6666666666667, 47.3333333333333, 35.6666666666667]","[nan, nan, nan, nan]"
274,9.1333,"[420.444444444444, 42.4444444444445, 47.8888888888889, 36.1111111111111]","[nan, nan, nan, nan]"
275,9.1667,"[433.222222222222, 39.2222222222222, 48.4444444444444, 36.5555555555556]","[nan, nan, nan, nan]"
276,9.2,"[446.0, 36.0, 49.0, 37.0]","[nan, nan, nan, nan]"
277,9.2333,"[532.0, 336.0, 24.0, 30.0]","[nan, nan, nan, nan]"
278,9.2667,"[524.714291678064, 335.428571896319, 24.0, 30.428571077761]","[nan, nan, nan, nan]"
279,9.3,"[517.428576398386, 334.857143246932, 24.0, 30.8571425648008]","[nan, nan, nan, nan]"
280,9.3333,"[510.142861118709, 334.285714597546, 24.0, 31.2857140518406]","[nan, nan, nan, nan]"
281,9.3667,"[502.857145839032, 333.714285948159, 24.0, 31.7142855388805]","[nan, nan, nan, nan]"
282,9.4,"[495.571430559355, 333.142857298773, 24.0, 32.1428570259203]","[nan, nan, nan, nan]"
283,9.4333,"[488.285715279677, 332.571428649386, 24.0, 32.5714285129602]","[nan, nan, nan, nan]"
284,9.4667,"[481.0, 332.0, 24.0, 33.0]","[nan, nan, nan, nan]"
285,9.5,"[473.714278339885, 331.78571406882, 23.9285713562734, 32.9427943365762]","[nan, nan, nan, nan]"
286,9.5333,"[466.428564621433, 331.571428371219, 23.8571427904062, 32.8855887355083]","[nan, nan, nan, nan]"
287,9.5667,"[459.14285090298, 331.357142673617, 23.785714224539, 32.8283831344405]","[nan, nan, nan, nan]"
288,9.6,"[451.857137184527, 331.142856976016, 23.7142856586718, 32.7711775333726]","[nan, nan, nan, nan]"
289,9.6333,"[444.571423466074, 330.928571278414, 23.6428570928047, 32.7139719323048]","[nan, nan, nan, nan]"
290,9.6667,"[437.285709747622, 330.714285580812, 23.5714285269375, 32.6567663312369]","[nan, nan, nan, nan]"
291,9.7,"[429.999996029169, 330.499999883211, 23.4999999610703, 32.599560730169]","[nan, nan, nan, nan]"
292,9.7333,"[422.714282310716, 330.285714185609, 23.4285713952031, 32.5423551291012]","[nan, nan, nan, nan]"
293,9.7667,"[415.428568592264, 330.071428488008, 23.3571428293359, 32.4851495280333]","[nan, nan, nan, nan]"
294,9.8,"[408.142854873811, 329.857142790406, 23.2857142634687, 32.4279439269654]","[nan, nan, nan, nan]"
295,9.8333,"[400.857141155358, 329.642857092805, 23.2142856976016, 32.3707383258976]","[nan, nan, nan, nan]"
296,9.8667,"[393.571427436905, 329.428571395203, 23.1428571317344, 32.3135327248297]","[nan, nan, nan, nan]"
297,9.9,"[386.285713718453, 329.214285697602, 23.0714285658672, 32.2563271237618]","[nan, nan, nan, nan]"
298,9.9333,"[379.0, 329.0, 23.0, 32.199121522694]","[nan, nan, nan, nan]"
299,9.9667,"[371.692313873932, 329.0, 23.0769230118533, 31.7222664243235]","[nan, nan, nan, nan]"
300,10.0,"[364.384621051104, 329.0, 23.1538460941989, 31.2454108889632]","[nan, nan, nan, nan]"
301,10.033,"[357.076928228277, 329.0, 23.2307691765444, 30.7685553536029]","[nan, nan, nan, nan]"
302,10.067,"[349.769235405449, 329.0, 23.30769225889, 30.2916998182426]","[nan, nan, nan, nan]"
303,10.1,"[342.461542582621, 329.0, 23.3846153412356, 29.8148442828823]","[nan, nan, nan, nan]"
304,10.133,"[335.153849759794, 329.0, 23.4615384235811, 29.337988747522]","[nan, nan, nan, nan]"
305,10.167,"[327.846156936966, 329.0, 23.5384615059267, 28.8611332121617]","[nan, nan, nan, nan]"
306,10.2,"[320.538464114138, 329.0, 23.6153845882722, 28.3842776768014]","[nan, nan, nan, nan]"
307,10.233,"[313.230771291311, 329.0, 23.6923076706178, 27.9074221414412]","[nan, nan, nan, nan]"
308,10.267,"[305.923078468483, 329.0, 23.7692307529633, 27.4305666060809]","[nan, nan, nan, nan]"
309,10.3,"[298.615385645655, 329.0, 23.8461538353089, 26.9537110707206]","[nan, nan, nan, nan]"
310,10.333,"[291.307692822828, 329.0, 23.9230769176544, 26.4768555353603]","[nan, nan, nan, nan]"
311,10.367,"[284.0, 329.0, 24.0, 26.0]","[nan, nan, nan, nan]"
