,time,object_1,object_2
258,8.6,"[470.0, 432.0, 19.0, 15.0]","[nan, nan, nan, nan]"
259,8.6333,"[472.60000026, 431.49999995, 18.79999998, 15.20000002]","[nan, nan, nan, nan]"
260,8.6667,"[475.20000052, 430.9999999, 18.59999996, 15.40000004]","[nan, nan, nan, nan]"
261,8.7,"[477.80000078, 430.49999985, 18.39999994, 15.60000006]","[nan, nan, nan, nan]"
262,8.7333,"[480.40000104, 429.9999998, 18.19999992, 15.80000008]","[nan, nan, nan, nan]"
263,8.7667,"[483.0000013, 429.49999975, 17.9999999, 16.0000001]","[nan, nan, nan, nan]"
264,8.8,"[485.60000156, 428.9999997, 17.79999988, 16.20000012]","[nan, nan, nan, nan]"
265,8.8333,"[488.20000182, 428.49999965, 17.59999986, 16.40000014]","[nan, nan, nan, nan]"
266,8.8667,"[490.80000208, 427.9999996, 17.39999984, 16.60000016]","[nan, nan, nan, nan]"
267,8.9,"[493.400002340001, 427.49999955, 17.19999982, 16.80000018]","[nan, nan, nan, nan]"
268,8.9333,"[496.0, 427.0, 17.0, 17.0]","[nan, nan, nan, nan]"
269,8.9667,"[496.4999999375, 425.375000203125, 17.4999999375, 17.24999996875]","[nan, nan, nan, nan]"
270,9.0,"[496.999999875, 423.75000040625, 17.999999875, 17.4999999375]","[nan, nan, nan, nan]"
271,9.0333,"[497.4999998125, 422.125000609375, 18.4999998125, 17.74999990625]","[nan, nan, nan, nan]"
272,9.0667,"[497.99999975, 420.5000008125, 18.99999975, 17.999999875]","[nan, nan, nan, nan]"
273,9.1,"[498.4999996875, 418.875001015625, 19.4999996875, 18.24999984375]","[nan, nan, nan, nan]"
274,9.1333,"[498.999999625, 417.25000121875, 19.999999625, 18.4999998125]","[nan, nan, nan, nan]"
275,9.1667,"[499.4999995625, 415.625001421875, 20.4999995625001, 18.74999978125]","[nan, nan, nan, nan]"
276,9.2,"[500.0, 414.0, 21.0, 19.0]","[nan, nan, nan, nan]"
277,9.2333,"[500.87500021875, 412.62499965625, 20.7499999375, 19.12500003125]","[nan, nan, nan, nan]"
278,9.2667,"[501.7500004375, 411.2499993125, 20.499999875, 19.2500000625]","[nan, nan, nan, nan]"
279,9.3,"[502.62500065625, 409.87499896875, 20.2499998125, 19.37500009375]","[nan, nan, nan, nan]"
280,9.3333,"[503.500000875, 408.499998625, 19.9999997499999, 19.500000125]","[nan, nan, nan, nan]"
281,9.3667,"[504.37500109375, 407.12499828125, 19.7499996874999, 19.62500015625]","[nan, nan, nan, nan]"
282,9.4,"[505.2500013125, 405.7499979375, 19.4999996249999, 19.7500001875]","[nan, nan, nan, nan]"
283,9.4333,"[506.125001531251, 404.37499759375, 19.2499995624999, 19.87500021875]","[nan, nan, nan, nan]"
284,9.4667,"[507.0, 403.0, 19.0, 20.0]","[nan, nan, nan, nan]"
285,9.5,"[507.818181743802, 401.636363760331, 19.2727272479339, 20.0]","[nan, nan, nan, nan]"
286,9.5333,"[508.636363487603, 400.272727520661, 19.5454544958678, 20.0]","[nan, nan, nan, nan]"
287,9.5667,"[509.454545231405, 398.909091280992, 19.8181817438017, 20.0]","[nan, nan, nan, nan]"
288,9.6,"[510.272726975207, 397.545455041322, 20.0909089917355, 20.0]","[nan, nan, nan, nan]"
289,9.6333,"[511.090908719008, 396.181818801653, 20.3636362396694, 20.0]","[nan, nan, nan, nan]"
290,9.6667,"[511.90909046281, 394.818182561983, 20.6363634876033, 20.0]","[nan, nan, nan, nan]"
291,9.7,"[512.727272206612, 393.454546322314, 20.9090907355372, 20.0]","[nan, nan, nan, nan]"
292,9.7333,"[513.545453950414, 392.090910082644, 21.1818179834711, 20.0]","[nan, nan, nan, nan]"
293,9.7667,"[514.363635694215, 390.727273842975, 21.454545231405, 20.0]","[nan, nan, nan, nan]"
294,9.8,"[515.181817438017, 389.363637603305, 21.7272724793389, 20.0]","[nan, nan, nan, nan]"
295,9.8333,"[516.0, 388.0, 22.0, 20.0]","[nan, nan, nan, nan]"
296,9.8667,"[516.142857163265, 386.142856877551, 22.2857143265306, 20.8571429795918]","[nan, nan, nan, nan]"
297,9.9,"[516.285714326531, 384.285713755102, 22.5714286530612, 21.7142859591837]","[nan, nan, nan, nan]"
298,9.9333,"[516.428571489796, 382.428570632653, 22.8571429795918, 22.5714289387755]","[nan, nan, nan, nan]"
299,9.9667,"[516.571428653061, 380.571427510204, 23.1428573061225, 23.4285719183674]","[nan, nan, nan, nan]"
300,10.0,"[516.714285816326, 378.714284387755, 23.4285716326531, 24.2857148979592]","[nan, nan, nan, nan]"
301,10.033,"[516.857142979592, 376.857141265306, 23.7142859591837, 25.1428578775511]","[nan, nan, nan, nan]"
302,10.067,"[517.0, 375.0, 24.0, 26.0]","[nan, nan, nan, nan]"
