,time,object_1,object_2
232,7.7333,"[494.376892089844, 103.260528564453, 33.0934448242188, 27.0303649902344]","[nan, nan, nan, nan]"
233,7.7667,"[495.015167236328, 98.8516845703125, 32.8598937988281, 26.8264923095703]","[nan, nan, nan, nan]"
234,7.8,"[496.42431640625, 90.2039947509766, 32.0083618164062, 26.0745544433594]","[nan, nan, nan, nan]"
235,7.8333,"[496.375640869141, 85.3646774291992, 32.9086608886719, 26.9952087402344]","[nan, nan, nan, nan]"
236,7.8667,"[497.840942382812, 76.3271026611328, 32.0826416015625, 26.2495651245117]","[nan, nan, nan, nan]"
237,7.9,"[498.205474853516, 66.4715270996094, 33.0030822753906, 27.1938781738281]","[nan, nan, nan, nan]"
238,7.9333,"[499.594055175781, 57.6865234375, 31.6724243164062, 25.8107757568359]","[nan, nan, nan, nan]"
239,7.9667,"[120.267669677734, 499.216003417969, 8.06756782531738, 52.5547943115234]","[32.5969390869141, 32.9412841796875, 24.4959316253662, 27.142219543457]"
240,8.0,"[126.227676391602, 500.130310058594, 14.4509086608887, 43.3989410400391]","[33.0002746582031, 31.8179321289062, 24.9756965637207, 25.9479598999023]"
241,8.0333,"[129.450546264648, 500.121978759766, 17.9226226806641, 38.6131973266602]","[32.5829467773438, 31.9851989746094, 24.5445556640625, 26.1762619018555]"
242,8.0667,"[135.726348876953, 500.365997314453, 24.163236618042, 29.3518543243408]","[32.4379119873047, 31.8011779785156, 24.3960666656494, 25.9859256744385]"
243,8.1,"[138.73046875, 500.543060302734, 27.2049407958984, 24.6212482452393]","[32.438232421875, 31.5316467285156, 24.3919410705566, 25.6844959259033]"
244,8.1333,"[144.736724853516, 500.314086914062, 32.9371528625488, 14.6593151092529]","[32.5764312744141, 31.7487182617188, 24.5423774719238, 25.9491901397705]"
245,8.1667,"[147.681335449219, 500.0, 35.8463020324707, 10.0]","[32.0, 32.0, 24.0, 26.0]"
246,8.2,"[153.520950317383, 41.3171997070312, 33.0329742431641, 25.0007705688477]","[nan, nan, nan, nan]"
247,8.2333,"[159.68994140625, 46.9491691589355, 32.6459045410156, 24.5870628356934]","[nan, nan, nan, nan]"
248,8.2667,"[162.457992553711, 49.4081840515137, 33.0636596679688, 25.0366325378418]","[nan, nan, nan, nan]"
249,8.3,"[168.458343505859, 54.2952651977539, 32.9698791503906, 24.9476852416992]","[nan, nan, nan, nan]"
250,8.3333,"[174.435974121094, 59.3568840026855, 32.6253051757812, 24.600170135498]","[nan, nan, nan, nan]"
251,8.3667,"[179.982940673828, 63.3428344726562, 32.7003326416016, 24.5372619628906]","[nan, nan, nan, nan]"
252,8.4,"[185.538833618164, 67.6607513427734, 32.7911071777344, 24.7151260375977]","[nan, nan, nan, nan]"
253,8.4333,"[188.39924621582, 69.9349212646484, 32.5337677001953, 24.4267730712891]","[nan, nan, nan, nan]"
254,8.4667,"[196.503662109375, 75.7679290771484, 32.1763000488281, 24.1479568481445]","[nan, nan, nan, nan]"
255,8.5,"[201.96696472168, 80.2018737792969, 31.9667358398438, 24.058349609375]","[nan, nan, nan, nan]"
256,8.5333,"[204.734680175781, 82.3019790649414, 32.0113983154297, 24.1277923583984]","[nan, nan, nan, nan]"
257,8.5667,"[209.993392944336, 86.08984375, 31.9394836425781, 23.9931564331055]","[nan, nan, nan, nan]"
258,8.6,"[212.373382568359, 88.0829467773438, 32.1661376953125, 24.2541046142578]","[nan, nan, nan, nan]"
259,8.6333,"[217.224044799805, 92.1152191162109, 32.1853790283203, 24.3033447265625]","[nan, nan, nan, nan]"
260,8.6667,"[222.121643066406, 96.1827774047852, 31.9412536621094, 24.1250915527344]","[nan, nan, nan, nan]"
261,8.7,"[224.347351074219, 98.2731857299805, 32.1215209960938, 24.2871780395508]","[nan, nan, nan, nan]"
262,8.7333,"[228.997131347656, 102.330612182617, 31.8744812011719, 24.0959701538086]","[nan, nan, nan, nan]"
263,8.7667,"[230.949966430664, 104.333862304688, 31.9080657958984, 24.122802734375]","[nan, nan, nan, nan]"
264,8.8,"[235.072891235352, 108.207946777344, 31.9809417724609, 24.1726684570312]","[nan, nan, nan, nan]"
265,8.8333,"[239.060302734375, 112.179374694824, 31.9812927246094, 24.1473922729492]","[nan, nan, nan, nan]"
266,8.8667,"[241.096481323242, 114.261215209961, 31.9458770751953, 24.1365814208984]","[nan, nan, nan, nan]"
267,8.9,"[245.09733581543, 118.413787841797, 31.9622344970703, 24.1516876220703]","[nan, nan, nan, nan]"
268,8.9333,"[248.96501159668, 122.778991699219, 31.8858795166016, 23.9624633789062]","[nan, nan, nan, nan]"
269,8.9667,"[250.845611572266, 124.979263305664, 31.9019165039062, 23.9316101074219]","[nan, nan, nan, nan]"
270,9.0,"[254.532287597656, 129.102401733398, 32.0128479003906, 24.1361694335938]","[nan, nan, nan, nan]"
271,9.0333,"[258.094818115234, 133.713928222656, 31.9319152832031, 24.0252227783203]","[nan, nan, nan, nan]"
272,9.0667,"[259.973724365234, 136.002426147461, 31.8123168945312, 23.8607177734375]","[nan, nan, nan, nan]"
273,9.1,"[263.317993164062, 140.373138427734, 32.08935546875, 24.2553253173828]","[nan, nan, nan, nan]"
274,9.1333,"[265.096343994141, 142.495269775391, 31.8730163574219, 24.0724639892578]","[nan, nan, nan, nan]"
275,9.1667,"[268.337005615234, 147.046112060547, 32.1007995605469, 24.1898803710938]","[nan, nan, nan, nan]"
276,9.2,"[270.113739013672, 149.374710083008, 31.8410949707031, 24.0595245361328]","[nan, nan, nan, nan]"
277,9.2333,"[273.214782714844, 153.694839477539, 32.0941467285156, 24.1116943359375]","[nan, nan, nan, nan]"
278,9.2667,"[274.931854248047, 155.927947998047, 31.8392028808594, 23.9034881591797]","[nan, nan, nan, nan]"
279,9.3,"[277.976745605469, 160.525634765625, 31.7260437011719, 23.9414215087891]","[nan, nan, nan, nan]"
280,9.3333,"[281.106506347656, 164.683471679688, 31.7357788085938, 23.9302825927734]","[nan, nan, nan, nan]"
281,9.3667,"[282.515106201172, 166.8212890625, 31.9296264648438, 24.0334320068359]","[nan, nan, nan, nan]"
282,9.4,"[285.240325927734, 171.461151123047, 31.945556640625, 24.1805114746094]","[nan, nan, nan, nan]"
283,9.4333,"[286.594055175781, 173.801803588867, 31.8898010253906, 23.9885559082031]","[nan, nan, nan, nan]"
284,9.4667,"[289.006439208984, 178.489120483398, 31.7745971679688, 23.9829864501953]","[nan, nan, nan, nan]"
285,9.5,"[291.220642089844, 183.010192871094, 32.0021667480469, 24.0311889648438]","[nan, nan, nan, nan]"
286,9.5333,"[292.333953857422, 185.202789306641, 32.0965270996094, 24.2378082275391]","[nan, nan, nan, nan]"
287,9.5667,"[294.925750732422, 189.581558227539, 31.7372436523438, 23.9328460693359]","[nan, nan, nan, nan]"
288,9.6,"[296.026885986328, 191.916625976562, 31.8114013671875, 23.888671875]","[nan, nan, nan, nan]"
289,9.6333,"[298.090118408203, 196.226806640625, 31.7308654785156, 23.8573455810547]","[nan, nan, nan, nan]"
290,9.6667,"[299.013946533203, 198.422637939453, 31.7005310058594, 23.8664093017578]","[nan, nan, nan, nan]"
291,9.7,"[300.840606689453, 203.262725830078, 31.7459106445312, 23.8520050048828]","[nan, nan, nan, nan]"
292,9.7333,"[301.694030761719, 205.409469604492, 31.8503112792969, 23.9846801757812]","[nan, nan, nan, nan]"
293,9.7667,"[303.247680664062, 209.768280029297, 32.379638671875, 24.3684997558594]","[nan, nan, nan, nan]"
294,9.8,"[304.307708740234, 212.500854492188, 32.102294921875, 24.1422424316406]","[nan, nan, nan, nan]"
295,9.8333,"[306.148803710938, 217.326019287109, 31.830078125, 23.9566192626953]","[nan, nan, nan, nan]"
296,9.8667,"[307.0390625, 219.678558349609, 31.7442016601562, 23.85791015625]","[nan, nan, nan, nan]"
297,9.9,"[308.540344238281, 224.803024291992, 31.9381408691406, 23.9631958007812]","[nan, nan, nan, nan]"
298,9.9333,"[309.248992919922, 227.169342041016, 31.9808959960938, 24.1053009033203]","[nan, nan, nan, nan]"
299,9.9667,"[310.668640136719, 232.258804321289, 31.8275451660156, 23.9899749755859]","[nan, nan, nan, nan]"
300,10.0,"[311.306427001953, 234.730758666992, 32.0227966308594, 24.0430755615234]","[nan, nan, nan, nan]"
301,10.033,"[312.917297363281, 240.119171142578, 31.7208251953125, 23.7987976074219]","[nan, nan, nan, nan]"
302,10.067,"[313.468811035156, 242.505081176758, 31.9368896484375, 24.0814056396484]","[nan, nan, nan, nan]"
303,10.1,"[314.714141845703, 247.810760498047, 31.7872009277344, 23.8436584472656]","[nan, nan, nan, nan]"
304,10.133,"[315.904937744141, 253.545181274414, 31.6634216308594, 23.8800201416016]","[nan, nan, nan, nan]"
305,10.167,"[316.417419433594, 255.792388916016, 32.0079345703125, 24.0140075683594]","[nan, nan, nan, nan]"
306,10.2,"[317.642547607422, 261.28173828125, 31.7814025878906, 23.9696350097656]","[nan, nan, nan, nan]"
307,10.233,"[318.165649414062, 264.102874755859, 31.6805725097656, 23.776123046875]","[nan, nan, nan, nan]"
308,10.267,"[319.127563476562, 269.404510498047, 31.5761413574219, 23.8120422363281]","[nan, nan, nan, nan]"
309,10.3,"[319.254577636719, 272.150177001953, 31.90869140625, 24.050537109375]","[nan, nan, nan, nan]"
310,10.333,"[320.04248046875, 277.986602783203, 31.742431640625, 23.8494567871094]","[nan, nan, nan, nan]"
311,10.367,"[320.228759765625, 280.817443847656, 31.8793334960938, 23.9117736816406]","[nan, nan, nan, nan]"
312,10.4,"[320.918701171875, 286.787017822266, 31.6983642578125, 23.7772827148438]","[nan, nan, nan, nan]"
313,10.433,"[321.13232421875, 292.548492431641, 31.7670593261719, 23.9243469238281]","[nan, nan, nan, nan]"
314,10.467,"[321.147308349609, 295.540771484375, 31.8314208984375, 23.9580688476562]","[nan, nan, nan, nan]"
315,10.5,"[321.197509765625, 301.598327636719, 32.0030822753906, 24.02685546875]","[nan, nan, nan, nan]"
316,10.533,"[321.194427490234, 304.558532714844, 32.0500183105469, 24.0700988769531]","[nan, nan, nan, nan]"
317,10.567,"[321.230987548828, 310.395202636719, 32.0319213867188, 24.1389465332031]","[nan, nan, nan, nan]"
318,10.6,"[321.164581298828, 316.399993896484, 31.8207397460938, 23.9813842773438]","[nan, nan, nan, nan]"
319,10.633,"[321.098602294922, 319.344573974609, 31.7558898925781, 23.9273681640625]","[nan, nan, nan, nan]"
320,10.667,"[320.714630126953, 325.166442871094, 31.9371643066406, 23.9849243164062]","[nan, nan, nan, nan]"
321,10.7,"[320.107635498047, 331.278472900391, 32.2607421875, 24.3267822265625]","[nan, nan, nan, nan]"
322,10.733,"[319.788665771484, 337.470275878906, 31.8609924316406, 23.9876098632812]","[nan, nan, nan, nan]"
323,10.767,"[319.5283203125, 340.480133056641, 32.1031494140625, 24.1637878417969]","[nan, nan, nan, nan]"
324,10.8,"[319.171966552734, 346.763916015625, 32.2099304199219, 24.1787109375]","[nan, nan, nan, nan]"
325,10.833,"[319.136779785156, 350.169403076172, 31.8436279296875, 23.9009094238281]","[nan, nan, nan, nan]"
326,10.867,"[319.0, 357.0, 32.0, 24.0]","[nan, nan, nan, nan]"
327,10.9,"[320.0, 363.0, 25.0, 27.0]","[nan, nan, nan, nan]"
